addr:housenumber,payment:cash,contact:twitter,entrance,addr:street,drink,name:he,level,layer,guest_house,coffee,name:en,reservation,payment:notes,museum,service:bicycle:pump,article,roof:shape,memorial,internet_access:fee,name:de,payment:lightning,survey:date,title,addr:city,comment,lgbtq,tollFree,brand,contact:facebook,accessibility,description,latitude,disused:shop,name:ru,brand:wikipedia,source,addr:housename,common_tags,wikipedia,image,designation,brand:wikidata,wheelchair,checkIn,source:date,directions,name,description:ru,lastEdit,wheelchair:description,addr:postcode,contact:tripadvisor,official_name,last_checked,second_hand,rooms,denomination,changing_table:wheelchair,address,checkOut,note,wheelchair:description:de,disused:tourism,wikidata,email,ref:rce,heritage,surveillance,check_date:opening_hours,takeaway,start_date,historic,check_date,stroller,cuisine,beauty,craft_beer,payment:credit_cards,payment:onchain,addr:country,name:zh,shop,building:architecture,wikimedia_commons,religion,wifi,alt_name,unisex,contact:website,longitude,toilets:wheelchair,name:ko,name:lb,sport,contact:instagram,name:es,brewery,landuse,highchair,ref:bag,hours,drink:club-mate,stars,contact:phone,changing_table,toilets,url,name:da,changing_table:location,internet_access,alt,name:uk,atm,fax,name:nl,smoking,heritage:operator,drive_through,toilets:access,opening_hours,name:ml,currency:XBT,operator,type,payment:coins,air_conditioning,delivery,bicycle_rental,landmark,building:levels,phone,contact:email,amenity,access,int_name,old_name,price,website,meal,Micheline,category,Service,room_facilities,drink type,music type,Ambiental,price range,private_bath,air_conditioning.1,bath,balcony,view,kitchen,tv,bed_number,size,indoor/outdoor seating,dietary
128,yes,,,jan pieter heijestraat,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,,,,,,,,,,,,,,,,,,,saffraan,,,,1054mh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mosu 12002130,,,,eat,,,,,,,31 20 685 5540,,restaurant,,,,,httpssaffraantraiteurnl,,no,,,,,,,,,,,,,,,,,indoor and outdoor,vegan and vegetarian
43,,,,rhijnvis feithstraat,,,,,,,,,yes,,,,,,,,,,,amsterdam,,,,,,,,,,,,,,,,,,,yes,,,,forno communale,,,,,,,,,,,,,,,,,,inforestaurantfornonl,,,,,,,,,,italian,,,,,nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,mosu 17002400,,,,eat,yes,,,,,,31 20 618 7415,,restaurant,,,,,httpswwwrestaurantfornonl,,no,,,,,,,,,,,,,,,,,indoor and outdoor,vegan and vegetarian
81,,,,bovenkerkerweg,,,,,,,,,,,,,,,,,,,,amstelveen,,,,,,,,,,,,bag,,,,,,,yes,,20140324,,grand hotel amstelveenbistro nice,,,,1187xc,,,,,,,,,,,,,,,,,,,,,,,,frans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31 20 645 5559,,,,,,,,,,,,no,,,,mosu 17002200,,,,eat,,,,,,,,,restaurant,,,,,httpswwwbistronicenl,,no,,,,,,,,,,,,,,,,,,
52,,,,johannes vermeerstraat,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,,,,,,,,survey,,,,,,,yes,,,,café loetje,,,,1071dt,,,,,,,,,,,,,,,,,,,,,,,,steakhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mofr 11002400 sasu 17002400,,,,eat,,,,,,,31 20 662 8173,,restaurant,,,,,httpsloetjenlnllocatiesamsterdam,,no,,,,,,,,,,,,,,,,,outdoor,
102,,,,amstel,,,,,,,,,,,,,,,,,,,,amsterdam,,welcome,,,,,,,,,,,,,,,,,,,,,blin queen,,,,1017ad,,,,,,,,,,,,,,,,,,,,,,,,breakfast cake coffeeshop crepe diner pancake,,,,,,,,,,,,,,,,,,,,blinqueenamsterdam,,,,,,,,,,,,,,,,,,,,,,,,,moth 09002100 fr 09002200 sasu 09001800,,,,eat,,,,,,,,,restaurant,,,,,httpswwwblinqueencom,,no,,,,,,,,,,,,,,,,,,vegetarian and gluten free
63,,httpstwittercomtmandje,,zeedijk,,,,,,,,,,,,,,,,,,,,amsterdam,,primary,,,httpswwwfacebookcomcafetmandje,,reopen after 25 year this old gaylesbian bar try to revive the time of it legendary first owner bet van beren if this will work or not it be worth visit a it have be restore to it original interior,,,,,,,,nlcafé t mandje,,,,,,,,t mandje,,,,,,,,,,,,,,,,,q5017290,tmandjegmailcom,,,,,,,,,,,,,,,,,,,categorycafé t mandje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moth 1700 frsu 1400,,,,drink,,,,,,,31 20 622 5375,,pub,,,,,httpswwwcafetmandjenl,,no,,,,beer,lgbtq,intimate,,,,,,,,,,,,
21,,,,reguliersdwarsstraat,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,middleatnl,,,,,,,bag,,,,,,,,,20140211,,middl eat,,,,1017bj,,,,,,,,,,,,,,,,,,,,,,,,mediterranean,,,,,,,,,,,,,,,,,,,,middleat,,,,,,,,,,,,,,,,,,,,,,,,,mofr 09000100 sasu 09000300,,,,eat,,,,,,,31 20 845 8144,,restaurant,,,,,httpswwwmiddleatamsterdamnl,,no,,,,,,,,,,,,,,,,,,vegan and vegetarian
86,,dirtydicksams,,warmoesstraat,,,,,,,,,,,,,,,,,,,,amsterdam,,primary,,,dirtydicksams,,cruisy gay bar with darkroom,,,,,bag,,,,,,,,,20140211,,dirty dick,,,,1012jh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suth 20000300 frsa 20000400,,,,drink,,,,,,,,,bar,,,,,httpswwwdirtydicksamsterdamcom,,no,,,,cocktail,house,casual,,,,,,,,,,,,
2,,,,gravenstraat,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,httpswwwfacebookcomwwwcafebelgiquenl,,,,,,,bag,,,,,,,,,20140211,,café belgique,,,,1012nm,,,20230425,,,,,,,,,,,belgiquexs4allnl,,,,,,,,,,,,,,,nl,,,,,,,,,,,,,,,,,various,,,,,,,,,,,,,,,,,,,,,,,suwe 16002300 thsa 16000100,,,,drink,,,,,,,,,pub,,,,,httpswwwcafebelgiquenl,,no,,,,,,,,,,,,,,,,,,
12,,,,berenstraat,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,,,,,,,,bag,,,,,,,,,20140211,,het zwaantje,,,,1016gh,,,,,,,,,,,,,,infozwantjeerestaurantnl,,,,20230310,,,,,,,,,,,nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,mosu 16302300,,,dutch,eat,,,,,,,31 20 623 2373,,restaurant,,,,,httpzwaantjerestaurantnl,,no,,,,,,,,,no,,,,,,,,,
23,,,,barrevoetestraat,,,,,,,,,,,,,,,,,,,,haarlem,,,,,,,,,,,,bag,,,,,,,,,20140211,,pizzeria casa di papi,,,,2011wn,,,,,,,,,,,,,,,,,,,yes,,,,,italian pizza,,,,,,,,,,,,papihuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tusu 15002300,,,,eat,,,yes,,,,31 23 531 7436,,restaurant,,,pizzeria papihuis,,httpswwwcasadipapinl,,no,,,,,,,,,,,,,,,,,,
232,,,,purmerenderweg,,,,,,,,,,,,,,,,,,,,zuidoostbeemster,,,,van der valk,,,,,,,,bag,,,,,,q2802214,,,20190502,,hotel purmerend,,,,1461dn,,,,,,,,,,,,,,purmerendvalknl,,,,,,,,,,,,,,,,,,,,,,van der valk purmerend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,31 299 43 68 58,,restaurant,,,,,httpswwwhotelpurmerendnl,,no,,,,,,,,,,,,,,,,,,
728a,,,,hoofdweg,,,,,,,,,,,,,,,,,,,,hoofddorp,,,,,httpswwwfacebookcomjosephbarbistro,,,,,,,bag,,,,,,,,,20140211,,joseph,,,,2132bv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mosu 16002300,,,,eat,,,,,,,31 23 563 9389,,restaurant,,,,,httpswwwbarbistrojosephnl,,no,,,,,,,,,,,,,,,,,,
12,,,,steve bikoplein,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,pazziamsterdam,,,,,,,,,,,,,,yes,,,,pazzi,,,,1092gn,,,,,,,,,,,,,,andreapazziamsterdamnl,,,,,,,,20230814,,italian,,,,,,,,,,,,,,,,,,,,pazziamsterdam,,,,,,,,,,,,,,,,,,,,,,,,,mosu 17002200,,,,eat,,,,,,,31 20 705 1008,,restaurant,,,,,httpswwwpazziamsterdamnl,,no,,,,,,,,,,,,,,,,,outdoor,
16,,,,wolvenstraat,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,,,,,,,,observation dec 30 2012,,,,,,,,,,,sous bar bistro,,,,1016ep,,,,,,,,,,live music monday night,,,,infosousamsterdamnl,,,,,,,,,,international,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,,,,eat,,,,,,,31 20 639 0351,,restaurant,,,,,httpssousamsterdamnl,,no,,,,,,,,,,,,,,,,,,
483,,,,venneperweg,,,,,,,,,,,,,,,,,,,,nieuwvennep,,,,,httpswwwfacebookcomchineesrestaurantlotus,,,,,,,bag,,,,,,,,,20140211,,lotus,,,,2152ca,,,,,,,,,,,,,,infochineesrestaurantlotuscom,,,,,yes,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mo off tusu 16002100,,,,eat,,,,,,,31 252 674 501,,restaurant,,,,,httpswwwchineesrestaurantlotuscom,,no,,,,,,,,,,,,,,,,,,
10a,,,,van limburg stirumplein,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,,,,,,,,,,,,,,,,,,,chez nina,,,,1051be,,,,,,,,,,,,,,,,,,,,,,,,mediterranean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tuth 17302400 frsu 12002400,,,,eat,,,,,,,31 6 28836136,,restaurant,,,,,httpswwwchezninanl,,no,,,,,,,,,,,,,,,,,,vegan and vegetarian and gluten free
3,,,,th j lammerslaan,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,,,,,,,,bag,hotel buiten,,,,,,yes,,20210901,,hotel buiten,,,,1064dh,,,,,,,,,,,,,,,,,,,,,,,,international,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tufr 11000000 sasu 10000000,,,,eat,,,,,,,31 20 331 7900,,restaurant,,,,,httpswwwhotelbuitennl,,no,,,,,,,,,,,,,,,,,outdoor,
20,,,,reguliersdwarsstraat,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,,,,,,,,,,,,,,,,,,,seoul sista,,,,1017bm,,,,,,,,,,,,,,reservationsrdsseoulsistanl,,,,,,,,,,barbecue korean,,,,,,,,,,,,,,,,no,,,,17841406347170097,,,,,,,,,,,,,,,,,,,31 20 623 0302,,,,,,mosu 16452300,,,,eat,,,,,,,31 20 247 0888,,restaurant,,,,,httpswwwseoulsistanlengamsterdamreguliersdwarsen,,no,,,,,,,,,,,,,,,,,,
878,,,,rijnlanderweg,,,,,,,,,,,,,gabled,,,,,,,hoofddorp,,,,,,,,,,,,bag,,,,,,,yes,,20140211,,den burgh,,,,2132ml,,,,,,,,,,,,,,,,,,,,,,,,international,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,mofr 11000000 sa 17000000,,,,eat,,,no,,,,,,restaurant,,,,,httpswwwdenburghnl,,no,,,,,,,,,,,,,,,,,,
101,,,,anthony fokkerweg,,,,,,,,,,,,,,,,,,,,hilversum,,,,tango,,,,,,,,,,,,,,q2423920,yes,,,,tango hilversum,,,it be a self service gasstation there be no inside and no toilet,1223nh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,,,tango,buy,,,,,,,31 70 315 2500,,fuel,,,,,httpswwwtangonlstationstangohilversum,,no,,,,,,,,,,,,,,,,,,
29a,,,,willemsstraat,,,,,,,,,,,,,,,,,,,,amsterdam,,,,basilico,,,,,,,,bag,,,,,,,,,20140211,,basilico,,,,1015hw,,,,,,,,,,,,,,,,,,,,,,,,italian,,,,,,,deli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wemo 12302130,,,,buy,,,,,,,31 20 627 2685,,restaurant,,,,,httpwwwbasiliconlchisiamonlhtm,,no,,,,,,,,,,,,,,,,,,
1,,,,karperweg,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,tuinvanzuid,,,,,,,bag,,,,,,,,,20140324,,tuin van zuid,,,,1075la,,,,,,,,,,,,,,infotuinvanzuidnl,,,,,,,,,,,,,,,nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mosu 17002300,,,,eat,,,yes,,,,31 20 679 1318,,restaurant,,,,,httptuinvanzuidnl,,no,,,,,,,,,,,,,,,,,,
125,,,,wibautstraat,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,,,,,,,,bag,,,,,,,,,20140324,,baut oost,,,,1091gl,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside,,,,suth 11000100 frsa 11000300,,,,eat,,yes,,,,,31 20 210 3011,,restaurant,,,,,httpsbautoostnl,,no,,,,,,,,,yes,,,,,,,,outdoor,vegetarian
9,,restaurantkama1,,lange niezel,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,indianrestaurantkamasutra147277418692561,,,,,,,survey,,,,,,,,,,,kamasutra,,,,1012gs,,,,,,,,,,,,,,inforestaurantkamasutranl,,,,,,,,,,indian indonesian,,,,,nl,,,,,,,,,,,,,,,restaurantkamasutra,,,,,,,,,,,,,,,,,,,,,,,,,wesu 16002300,,,,eat,,,,,,,31 20 626 0003,,restaurant,,,,,httpswwwrestaurantkamasutranl,,no,,,,,,,,,,,,,,,,,,
33,,,,eerste helmersstraat,,,,,,,,,,,,,,,customer,,,,,amsterdam,,,,,httpswwwfacebookcomrestauranthaphmm,,,,,,,knowledge,,,,,,,,,,,hap hmm,,,,,,,,,,,,,,,,,,,,,,,,,,,,dutch,,,,,,,,,,,,,,,,,,,,httpswwwinstagramcomhaphmm,,,,,,,,,,,,,,,,,,,,,,,,,mofr 17002115,,,,eat,,,,,,,31 20 770 8924,,restaurant,,,,,httpswwwhaphmmnl,,no,,,,,,,,,,,,,,,,,indoor and outdoor,vegetarian
350,,,,ceintuurbaan,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,romiostaverna,,,,,,,bag,,,,,,,,,20140324,,griekse traiterie romios,,,,1072gp,,,,,,,,,,,,,,inforomiostavernacom,,,,,,,,,,greek,,,,,,,,,,,,,,,,,,,,romiostaverna,,,,,,,,,,,,,,,,,,,,,,,,,tusa 12002100 su 14002100,,,,eat,,,,,,,31206754324,,restaurant,,,,,httpswwwromiostavernacom,,no,,,,,,,,,,,,,,,,,,
19,,,,utrechtsestraat,,,,,,,,,,,,,,,,,,,,amsterdam,,primary,,,,,,,,,,bag local knowledge,,,,,,,yes,,20140407,,brug34,,,,1017vh,,,,,,,,,,also lgbtsfriendly a evidence by outdoor flag on 20220407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,moth 09002300 frsa 09000200 su 09002200,,,,drink,,,,,,,31 20 223 6793,,pub,,,,,httpswwwbrug34nl,,no,,,,,,,,,,,,,,,,,,
381,yes,,,prinsengracht,,,,,,,,yes,,,,,,,,,,,,amsterdam,,,,,,,,,,,,survey local knowledge,,,,,,,,,,,verlan,,,,1016hl,,,,,,,,,,,,,,,,,,,,,,20230611,,,,,,,,,,,,,,,,,,no,,,,,,heineken,,,,,,,,,yes,,,,,,,,,verlan,isolated,,,,moth 18000100 frsu 1200150018000100,,,,eat,,,no,,,,,,restaurant,,,,,httpswwwcafeverlancom,,no,,,,,,,,,,,,,,,,,,
126,,,,langestraat,,,,,,,,,,,,,,,,,,,,hilversum,,,,,,,,,,,,bag survey,,,,,,,yes,,20140524,,surya,,,,1211hc,,,,,,,,,,,,,,infosuryarestaurantnl,,,,,,,,20231115,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mo off tusu 17002400,,,,eat,,,,,,,31 35 631 9420,,restaurant,,,,,httpswwwsuryarestaurantnl,,no,,,,,,,,,,,,,,,,,,vegetarian
13,,,,schagchelstraat,,,,,,,,,,,,,,,,,,,,haarlem,,,,,,,authentic thai restaurant award by the thai embassy a thai select authentic restaurant,,,,,bag,,,,,,,,,20140211,,erawan thai restaurant,,,,2011hw,,,,,,,,,,,,,,infoerawannl,,,,,yes,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,wemo 17002200,,,,eat,,,yes,,,,31 23 534 2923,,restaurant,,,,,httpswwwerawannl,dinner,no,,,,,,casual,,,,,,,,,,,,
21,,,,grote markt,,,,,,,,,,,,,,,,,,,,haarlem,,,,la cubanita,,,,,,,,bag,,,,,,q108920601,,,20140211,,la cubanita,,,,2011rc,,,,,,,,,,,,,,haarlemlacubanitanl,,,,,,,,,,tapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,31 23 5515017,,restaurant,,,,,httpslacubanitanltapashaarlem,,no,,,,,,,,,,,,,,,,,,
80a,,,,gedempte oude gracht,,,,,,,,,,,,,,,,,,,,haarlem,,,,stach,,,,,,,,bag,,,,,,q124807442,yes,,20140211,,stach,,,,2011gt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mosa 08001930 su 09001930,,,,buy,,,,,,,,,cafe,,,,,httpsstachfoodnl,,no,,,,,,,,,,,,,,,,,outdoor,
1,,,,waertmolenpad,,,,,,,,,,,,,,,,,,,,haarlem,,,,,,,,,,,,bag,,,,,,,,,20140211,,de molenplas,,,,2036es,,,,,,,,,,,,,,,,,,,yes,,,,,regional,,,,,nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tusu 11002200,,,,eat,,,yes,,,,31 23 535 7760,,restaurant,,,,,httpswwwmolenplasnl,,no,,,,,,,,,,,,,,,,,outdoor,
1,,,,zandvoorterpad,,,,,,,,,,,,,,,,,,,,overveen,,,,stach,,,,,,,,bag,,,,,,q124807442,,,20140211,,stach,,,,2051bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mosa 08001800 su 09001800,,,,buy,,,,,,,31 23 7370024,,restaurant,,,,,httpsstachfoodnl,,no,,,,,,,,,,,,,,,,,outdoor,
18,,,,zijlweg,,,,,,,,,,,,,,,,,,,,overveen,,,,,,,,,,,,bag,,,,,,,,,20140211,,café sligting,,,,2051bb,,,,,,,,,,,,,,,,,,,,1905.0,,,,,,,,,,,,,,,,,,,,,,,billiards,,,,,,,,,,31 23 527 7453,,,,,,,,,,,,isolated,,,,mofr 15002359 sa 15002300 su 16002100,,,,drink,,,,,,,,infocafesligtingnl,pub,,,,,httpswwwcafesligtingnl,,no,,,,,,,,,,,,,,,,,,
62,,,,lindengracht,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,,,,,,,,bag,,,,,,,yes,,20140211,,tapa cafe duende,,,,1015kj,,,,,,,,,,,,,,,,,,,,,,,,spanish,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mofr 17002400 sa 13002400 su 15002400,,,,eat,,,,,,,31 20 244 3653,,restaurant,,,,,httpswwwcafeduendenl,,no,,,,,,,,,,,,,,,,,,
13,,,,tweede tuindwarsstraat,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,,,,,,,,bag,,,,,,,,,20140211,,café de tuin,,,,1015rx,,,,,,,,,,,,,,infocafedetuinnl,,,,,,,,20230827,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moth 10000100 frsa 10000300 su 11000100,,,,drink,,,,,,,31 20 624 4559,,pub,,,,,httpwwwcafedetuinnl,,no,,,,,,,,,,,,,,,,,,
40h,,,,westerstraat,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,,,ramen,,,,,bag,,,,,,,,,20140211,,hinata,,,,1015mk,,,,,,,,,,,,,,,,,,,,,,20230620,,ramen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mosa 12002200 su off,,,,eat,,,,,,,31 20 215 9392,,restaurant,,,,,httpswwwhinataamsterdamnl,dinner,no,,,,,,casual,,,,,,,,,,,,
222,,,,nieuwendijk,,,,,,,,,,,,,,,,,,,,amsterdam,,,,subway,,,,,,,ensubway restaurant,bag,,,,,,q244457,,,20140211,,subway,,,,1012mx,,,,,,,,,,,,,,,,,,,yes,,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mosu 09002200,,,,eat,,,,,,,31 20 528 6220,,fastfood,,,,,httpssubwaynl,,no,,,,,,,,,,,,,,,,,,
2,,,,kolksteeg,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,burgerbarnl,,,,,,,bag,,,,,,,,,20140211,,burgerbar,,,,1012pt,,,,,,,,,,,,,,,,,,,,,,,,burger,,,,,,,,,,,,burger bar,,,,,,,,burgerbarnl,,,,,,,,,,,,,,,,,,,,,,,,,11000100,,,,eat,,,,,,,31 20 624 9049,,fastfood,,,,,httpswwwburgerbarnl,,no,,,,,,,,,,,,,,,,,,
20h,,,,nieuwe nieuwstraat,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,,,food drink cocktail music play,,,,,bag,,,,,,,yes,,20140211,,cuddle,,,,1012nh,,,,,,,,,,,,,,,,,,,yes,,,,,regional,,,,,nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,separate,,,,moth 0000011512002400 frsa 0000030012002400 su 0000010012002400,,,,eat,,,yes,,,,31 20 846 4680,,restaurant,,,,,httpswwwcuddlepubcom,,no,,,,,,no,,,,,,,,,,,,
19h,,,,hazenstraat,,,0.0,,,,,require,,,,,,,,,,,,amsterdam,,,,,,,,,,,,baglocal knowledge,,,,,,,yes,,20140211,,men impossible,,,,1016sm,,,,,,,,,,,,,,,,,,,,,,,,ramen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,mo close tufrsu 1200134517002030 weth 17002030,,,,eat,,,no,,,,31 6 84544469,,restaurant,,,,,httpsmenimpossiblebusinesssite,,no,,,,,,,,,,,,,,,,,,vegan
24,,,,balboastraat,,,,,,,,yes,,,,,,,,,,,,amsterdam,,,,,,,,,,,,bag,,,,,,,,,20140324,,kathmandu kitchen,,,,1057vw,,,,,,,,,,,,,,,,,,,,,,,,nepalese indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mosu 1600 – 2300,,,,eat,,,,,,,31 20 370 3962,,restaurant,,,,,httpswwwkathmandukitchennl,,no,,,,,,,,,,,,,,,,,,vegan and vegetarian
3b,,,,voetboogstraat,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,poolbaramsterdam,,,,,,,bag,,,,,,,,,20140211,,the poolbar,,,,1012xk,,,,,,,,,,,,,,infopoolholeinfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thepoolbaramsterdam,,,,,,,,,,,,,,,,,,,,,,,,,suth 12000200 frsa 12000300,,,,drink,,,,,,,31203300813,,bar,,,,,httpswwwthepoolbarnl,,no,,,,,,,,,,,,,,,,,,
129,,belushis,,warmoesstraat,,,,,,,belushis amsterdam,,,,,,,,,,,,,amsterdam,,,,,belushisbars,,cool location with good music alternative rockpop and a lot of food beer cocktail and extra room to see sport,,,,,bag,,,,,,,,,20140211,,belushis amsterdam,,,,1012ja,,,,,,,,,,,,,,,,,,,,,,,,american burger,,,,,,,,,,,,,,,,,,,,belushis,,,,,,,,,,,,,,,,,,,,,,,,,suth 10000300 frsa 10000400,,,,drink,,,,,,,31 20 623 1380,,bar,,,,,httpswwwbelushiscomamsterdamcentral,,no,,,,beer cocktail,alternative,casual,,,,,,,,,,,,
43,,,,warmoesstraat,,,,,,,,,,,,,,,no,,,,,amsterdam,,,,,lapaellaamsterdam,,,,,,,bag,,,,,,,,,20140211,,la paella,,,,1012hv,,,,,,,,,,,,,,,,,,,,,,,,spanish,,,,,,,,,,,,,,,,,,,,lapaellaamsterdam,,,,,,,,,,,,,,,,,,,,,,,,,12002330,,,,eat,,,,,,,31 20 625 5975,,restaurant,,,,,httpswwwlapaellanl,,no,,,,,,,,,,,,,,,,,,
48,yes,,,oudezijds achterburgwal,,,,,,,,,,,,,,,customer,,,,,amsterdam,,,,,httpswwwfacebookcompagesexcaliburbar145690995473022rf174201535993501,,,,,,,bag,,,,,,,,,20140211,,excalibur,,,,1012dp,,,,,,,,,,,,,,verkoopexcaliburcafenl,,,,,,,,20240228,,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,moth 11000100 frsa 10300200 su 11000100,,,,drink,,,,,,,31 06 11 92 87 93,,bar,,,,,httpswwwexcaliburcafenl,,no,,,,,,,,,,,,,,,,,,
27,,,,binnen bantammerstraat,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,,,,,,,,bag,,,,,,,,,20140211,,captein co,,,,1011cj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mofr 16000000 sa su 12000000,,,,eat,,,,,,,31 20 627 8804,,restaurant,,,,,httpsfacebookcomcapteinenco,,no,,,,,,,,,,,,,,,,,indoor and outdoor,vegetarian
12,,,,bakkersstraat,,,0.0,,,,portugalia tasca,,,,,,,,,,,,,amsterdam,,,,,,,,,,,,bag,,,,,,,,,20140211,,portugalia tasha,,,,1017cw,,,,,,,,,,,,,,amsterdamportugaliatascanl,,,,,,,,,,portuguese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,customer,mosu 12002300,,,,eat,,,,,,,31 6 58 94 39 97,,restaurant,,,,,httpportugaliatascanl,,no,,,,,,,,,,,,,,,,,,
212,,,,amstel,,,,,,,,,,,,,,,,,,,,amsterdam,,,,,,,,,,,,bag,,,nl212 restaurant,,,,,,20140211,,restaurant 212,,,,1017ah,,,,,,,,,,,,,q107096159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,httpswwwinstagramcomrestaurant212,,,,,,,,2,,,,,,,,,,,,,,,,,tuth 18302100 frsa 1200133018302100,,,,eat,,,,,,,31 20 334 8685,,restaurant,,,,,httpswwwrestaurant212com,,no,,,,,,,,,,,,,,,,,,
8,,,,amstelstraat,,,,,,,,,,,,,,,,,,,,amsterdam,,,,wagamama,,,,,,,enwagamama,bag,,,,,,q503715,yes,,20140211,,wagamama,,,,1017da,,,,,,,,,,,,,,,,,,,,,,,,asian,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mosu 12001700,,,,eat,,,,,,,31 20 320 0310,,restaurant,,,,,httpswwwwagamamanlrestaurantsamstelstraatrembrandtplein,,no,,,,,,,,,,,,,,,,,,
