addr:housenumber,payment:cash,contact:twitter,entrance,addr:street,drink,name:he,level,layer,guest_house,coffee,name:en,reservation,payment:notes,museum,service:bicycle:pump,article,roof:shape,memorial,internet_access:fee,name:de,payment:lightning,survey:date,title,addr:city,comment,lgbtq,tollFree,brand,contact:facebook,accessibility,description,latitude,disused:shop,name:ru,brand:wikipedia,source,addr:housename,common_tags,wikipedia,image,designation,brand:wikidata,wheelchair,checkIn,source:date,directions,name,description:ru,lastEdit,wheelchair:description,addr:postcode,diet:vegan,contact:tripadvisor,official_name,last_checked,second_hand,rooms,denomination,changing_table:wheelchair,address,checkOut,note,wheelchair:description:de,disused:tourism,wikidata,email,ref:rce,heritage,surveillance,check_date:opening_hours,takeaway,start_date,historic,indoor_seating,check_date,stroller,cuisine,beauty,craft_beer,payment:credit_cards,payment:onchain,addr:country,name:zh,shop,building:architecture,wikimedia_commons,religion,wifi,alt_name,unisex,contact:website,longitude,toilets:wheelchair,diet:vegetarian,name:ko,fee,name:lb,sport,contact:instagram,name:es,brewery,landuse,highchair,ref:bag,hours,drink:club-mate,stars,contact:phone,changing_table,toilets,url,name:da,changing_table:location,internet_access,alt,building,name:uk,outdoor_seating,atm,fax,name:nl,smoking,diet:gluten_free,heritage:operator,drive_through,toilets:access,opening_hours,name:ml,currency:XBT,operator,type,payment:coins,air_conditioning,delivery,bicycle_rental,landmark,building:levels,phone,contact:email,amenity,access,int_name,old_name,price,tourism,website,meal,Micheline,category,Service,room_facilities,accommodation_type,drink type,music type,Ambiental,price range,private_bath,air_conditioning,bath,balcony,view,kitchen,tv,bed_number,size
,,,,,,,,,,,,,,,,Amsterdam/Plantage,,,,,,,Artis Zoo,,,,,,,,"An entry ticket for Artis also provides admission to the Planetarium, the Aquarium and the Zoological Museum. Artis is also a botanical garden, with plants and trees gathered from all over the world, just like the animal species. Don't miss the [http://www.artis.nl/nl/te-doen-artis/dagagenda-activiteiten/zoomeravonden/  Artis ZOOmeravonden]. Tickets: youth (3 to 9 years) €15,50, normal (10 to 64 years) €18,95, seniors (65 +) €17,50.",52.366258,,,,,,X,,,,,,,,,,,,,,,,,,,,,,Plantage Kerklaan 38-40,,,,,,,,,,,,,,,,,,,,,,,,confectionery,,,,,,,,4.915996,,,,,,,,,,,,,,,,,,,http://www.artis.nl/en/artis-royal-zoo/,,,,,,,,,,,,,,,,,,,,see,,,,,,,+31 20 523 34 00,,,,,,"- Youth ticket (3 to 9 years): €15,50
- Normal ticket (10 to 64 years): €18,95
- Seniors ticket (65+): €17,50",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Plantage,,,,,,,Hortus Botanicus,,,,,,,,The Amsterdam Botanical Gardens -'Hortus' as it is called by locals - was formerly the Botanic Garden of the University of Amsterdam. It is one of the oldest botanical gardens in the world. Nowadays it is an independent organisation. The collection of the garden consists of more than 6.000 species. The garden regurlary holds extra exhibitions and music performances.,52.366727,,,,,,"X, X, X",,,,,,,,Tram Mr. Visserplein,Hortus Café,,2016-06-12,,,,,,,,,,,Plantage Middenlaan 2,,,,,,,,,,,,,,,,,coffee_shop,,,,,,,,,,,,,,,4.907917,,,,,,,,,,,,,10am-5pm,,,,,,http://www.dehortus.nl/index.asp,,,,,,,,,,,,,,,,,,,,see,,,,,,,+31 20 625 90 21,,cafe,,,,"€8,50 Adults; €4,50 seniors and children",,,,,,,,,,,,,,,,,,,,,
10,,,,Plantage Parklaan,,,,,,,,,,,,Amsterdam/Plantage,,,no,,,,Wertheimpark,Amsterdam,,,,,,,A small park with a World War II memorial located at one of the nicest canals in Amsterdam.,52.367768,,,,,,", , , , X, wlan: 431, yes: 64, no: 20, , X, X, X",,,,,,,,opposite the Hortus Botanicus,Cafe Smit & Voogt,,,,1018ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.90892,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,Mo-Su 10:00-24:00,,,,see,,,,,,,,,pub,,,,,,https://www.cafesmitenvoogt.nl,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Plantage,,,,,,,Hermitage Amsterdam,,,,,,,,Hermitage Amsterdam is a branch of the Hermitage Museum of Saint Petersburg on the Amstel River in Amsterdam. This museum hosts exhibitions with paintings and other cultural artifacts from the vaults of its Russian parent.,52.365459,,,,,,"X, X, X",,,,,,,,Metro Waterlooplein,Neva,,,,,,,,,,,,,Nieuwe Herengracht 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.903303,,,,,,,,,,,,,,,,,,,http://www.hermitage.nl,,,,,,,,,,,,,,,,,,,,see,,,,,,,+31 20 5308751,,restaurant,,,,,,http://neva.nl,,,,,,,,,,,,,,,,,,,
,,,,Kattenburgerplein,,,,,,,,,,,,Amsterdam/Plantage,,,,,,,Scheepvaartmuseum,Amsterdam,,,,,,,"Het Scheepvaartmuseum reopened in late 2011 following major renovations. Stimulating, interactive exhibitions allow visitors to explore 500 years of maritime history. The building, called the Arsenal, is impressive. The Central Square, the indoor courtyard can be visited for free and takes your breath away. Also the museum shop, the restaurant and the library are open to the public free of charge.",52.371686,,,,,Het Scheepvaartmuseum,", , , , X, X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1",,,,,,,,,Restaurant Stalpaert,,,,1018KK,,,,,,,,,Kattenburgerplein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.914815,,,,,,,,,,,,,09:00-17:00 daily,,,,,,http://www.hetscheepvaartmuseum.nl/,,,,,,,no,,,,,,,,,,,,,see,,,,,,,+31 20 523-2222,,restaurant,,,,"€15 (adults), €7.50 (children, students and seniors) (prices 2014)",,,,,,,,,,,,,,,,,,,,,
61,,,,Plantage Kerklaan,,,,,,,Dutch Resistance Museum,,,,,Amsterdam/Plantage,,,,,,,Verzetsmuseum,Amsterdam,,,,,,,Award-winning museum showing what Amsterdam and Holland were like during Nazi occupation.,52.367785,,Музей сопротивления,,http://www.verzetsmuseum.org/,,", , , , X, , yes: 82, no: 18, EUR 24 (2 adults, camper): 2, first hour and restaurant free; €2/hour;€8/day;€5/extra night: 1, , X, , , X, , , , X, yes: 2234, limited: 983, no: 881, , , ",nl:Verzetsmuseum Amsterdam,,Dutch Resistance Museum,,yes,,,,Verzetsmuseum,,,,,,,,,,,,,Plantage Kerklaan 61D,,,,,Q828307,,,,,,,,,,,,,,,,,NL,,,,Category:Verzetsmuseum Amsterdam,,,Verzetsmuseum Amsterdam,,,4.912729,,,,yes,,,,,,,,,,,,,,,http://www.verzetsmuseum.org/museum/en/museum,,,,Dutch Resistance Museum,,,,,,,,,,,,"Mo-Fr 10:00-17:00; Sa,Su 11:00-17:00",,,,see,,,,,,,+31 20 620 2535,,,,Dutch Resistance Museum,,,museum,https://www.verzetsmuseum.org/,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Plantage,,,,,,,De Gooyer,,,,,,,,"It's the only windmill (1814, restored) in the centre of Amsterdam, and the closest one that's open to visitors. De Gooyer at Funenkade, Bus 22, Tram 7, open Wednesday to Sunday from 3PM to 7PM.",52.366805,,,,,,"X, X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1, ",,,,,,,,,Café Struis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.926172,no,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,see,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Plantage,,,,,,,Carré Theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Plantage,,,,,,,De Bamboeseur,,,,,,,,"Fabulous little bar in the traditional ""brown cafe"" style in a fairly residential district near Artis Zoo. All the food is homemade daily; you really can't go wrong with any part of the menu. No reservations necessary, but seating is limited to a small bar and 8 tables of varying sizes upstairs. Great place to spend an evening. Open for lunch and dinner.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantage Parklaan 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daily 11AM-1AM,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,+31 20 625 47 21,,,,,,,,,Dinner,No,,,,,,,Intimate,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Plantage,,,,,,,Koffiehuis van den Volksbond,,,,,,,,"Former coffeehouse for harbour labourers. Now a small atmospheric restaurant in the east of the city centre. Mainly visited by locals. Different menu every evening, ranging from &euro;10 to &euro;15 for a main course. Not possible to make reservations and you may have to share a table with other guests.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kadijksplein 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,,,,,,,,,,Dinner,No,,,,,,,Casual,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Plantage,,,,,,,Cafe Kadijk,,,,,,,,"Cafe Kadijk is a small Indonesian restaurant that offers good food at a decent price. The restaurant has a coffee shop vibe and is located in a ""trendy"" area. Just outside Amsterdam's city center, it is a bit of a walk away from the more touristy areas of the city. Patio dining and indoor dining are both available.",,,,,,,,,,,,,,,,,,2015-08-27,,,,,,,,,,,Kadijksplein 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://cafekadijk.nl/,,,,,,,,,,,,,,,,,,,,eat,,,,,,,,,,,,,€€,,,Lunch,No,,,,,,,Casual,"I'm sorry, I need a specific amount to determine if it is cheap, medium, or expensive. Can you provide me with a price range or a meal cost in euros?",,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Plantage,,,,,,,Brouwerij 't IJ,,,,,,,,"Its label with an ostrich egg is a visual pun, as IJ and 'ei' - the word for egg - sound the same in Dutch. East of the centre, close to Artis Zoo, in a former bath house beside a windmill. A small scale brewery where delicious beer in several varieties and strengths is brewed and sold - at a bar - on the premises. The beer is available at some specialist beer shops, and of high quality and, in some cases, alcohol content. Internationally renowned!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Funenkade 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W-Su 15:00-20:00,,,,,,http://www.brouwerijhetij.nl/?lang=en,,,,,,,,,,,,,,,,,,,,drink,,,,,,,+31 20 622 83 25,,,,,,,,,,,,,,,Beer,Craft,Casual,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Plantage,,,,,,,Eden Lancaster Hotel,,,,,,,,"Recently renovated, quaint 3-star hotel with 91 rooms and bags of character. Friendly and helpful English-speaking staff, quiet area and very good value for money.",,,,,,,,,,,,,,,Opposite Artis Zoo,,,,,,,,,,,,,,Plantage Middenlaan 48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.lancasteramsterdamhotel.com,,,,,,,,,,,,,,,,,,,,sleep,,Nothing,,,,,+31 20 535 6888,,,,,,€69,,,,,,Friendly staff,"- 91 rooms
- Recently renovated
- 3-star hotel
- Friendly and helpful English-speaking staff
- Quiet area
- Very good value for money",Hotel,,,,Medium,Nothing,Nothing,Nothing,No.,Nothing,Nothing,Nothing,Nothing,Nothing
,,,,,,,,,,,,,,,,Amsterdam/Plantage,,,,,,,InterContinental Amstel Hotel,,,,,,,,"Historic 5-star hotel located on banks of Amstel River, near financial, shopping and theater districts. Voted the Netherlands' best in 2008 by Condé Nast Traveller. 19th-century palace, 79 guestrooms and suites, indoor swimming pool, spa facilities including a Turkish bath.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Professor Tulpplein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.amsterdam.intercontinental.com,,,,,,,,,,,,,,,,,,,,sleep,,Nothing,,,,,+31 20 622 60 60,,,,,,€495,,,,,,Clean,"- Private bath
- Air conditioning
- Indoor swimming pool
- Spa facilities including a Turkish bath
- View
- Number beds: Not specified
- Size: Not specified",Hotel,,,,Expensive,No,Nothing,Yes,No.,River view,No,Nothing.,Nothing,Nothing
2-6,,,,Paulus Potterstraat,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Coster Diamonds,,,,,,,,"This stately building is one of Amsterdam's two diamond factories. Guided tours are given showcasing the complicated diamond production process. It looks like just an ordinary jewelry shop, and of course it is, but there is a lot more to it. If you want to purchase diamonds, ask for the tax refund form so you can get up to 12% of the asking price back at the airport.",52.35956,,,,,,", , X, X, X",,,,,,,,tram 2 or 5 to Hobbemastraat,Coster Diamonds,,,,,,,,,,,,,Paulus Potterstraat 2-8,,,,,,,,,,,,,,,,,,,,,,,,jewelry,,,,,,,,4.88295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,see,,,,,,,+31 20 305-5555,,,,,,Free,,https://www.costerdiamonds.com/,,,,,,,,,,,,,,,,,,,
8,,,,Paulus Potterstraat,,,,,,,Diamond Museum Amsterdam,,,,,Amsterdam/Zuid,,,,Diamantenmuseum Amsterdam,,,Diamant Museum,Amsterdam,,,,,,,This brand new exhibition about the history of diamond trade in Amsterdam.,52.35942,,,,,,", , , , X, yes: 82, no: 18, EUR 24 (2 adults, camper): 2, first hour and restaurant free; €2/hour;€8/day;€5/extra night: 1, X, , , , X, , , X, yes: 2234, limited: 983, no: 881, , , ",nl:Diamantmuseum (Amsterdam),,,,yes,,,tram 2 or 5 to Hobbemastraat,Diamant Museum Amsterdam,,,,1071CZ,,,,,,,,,Paulus Potterstraat 2-8,,,,,Q1208561,info@diamantmuseumamsterdam.nl,,,,,,,,,,,,,,,,,,,,Category:Diamant Museum in Amsterdam,,,,,,4.8825,,,,yes,,,,,,,,,09:00-17:00,,,,,,,,,,,,,,,,Diamant Museum Amsterdam,,,,,,Mo-Su 09:00-17:00,,,,see,,,,,,,+31 20 305 5300,,,,,,€8.50,museum,https://diamonds-amsterdam.com/,,,,,,,,,,,,,,,,,,,
78,,,,Stadhouderskade,,,,,,,Heineken Experience,,,,,Amsterdam/Zuid,,,,,,,Heineken Experience,Amsterdam,,,,,,,"Do not expect a beer museum, but rather to be flooded with Heineken advertisements.",52.3578,,,,BAG,,", , , , , X, , , X, , , , , X, yes: 2234, limited: 983, no: 881, , , ",nl:Heineken Experience,,,,yes,,2014-03-24,tram 16 or 24 to Stadhouderskade,Heineken Experience,,,,1072AE,,,,,,,,,Stadhouderskade 78,,,,,Q2087161,,,,,,,,,,,,,,,,,NL,海尼根體驗館,,,Category:Heineken Experience,,,,,,4.8916,yes,,,,,,,,,,,,"M-Su 11:00-19:00, last entry 17:30",,,,,,http://www.heinekenexperience.com,,,,former Heineken Brewery,,,,,,,,,,,,Mo-Th 10:30-19:30; Fr-Su 10:30-21:00,,,,see,,,,,,,,,,,,,,museum,https://heineken.com/Heineken-Experience,,,,,,,,,,,,,,,,,,,
,,,main,,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Rijksmuseum,,,,,,,,"The largest and most prestigious museum for art and history in the Netherlands: works by Vermeer, Rembrandt, and other Dutch masters. Its garden has a curious collection of architecture and has free entrance during museum opening times. Recommend to get there early to avoid long queues and crowds, then head first for the second floor to see the Rembrandt classics and others such as Avercamp's Winter Landscape with Skaters.",52.36,,,,,,"shop: 4, main: 2, yes: 2, ",,,,,,,,tram 2 or 5 to Hobbemastraat,,,2016-07-30,,,,,,,,,,,Jan Luijkenstraat 1,,entrance to the museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8853,,,,,,,,,,,,,"09:00-17:00 daily (cafe, museum store and cloak room to 18:00)",,,,,,http://www.rijksmuseum.nl/en,,,,,,,,,,,,,,,,,,,,see,,,,,,,+31 20 674-7047,,,,,,"€17.50 for adults, under 18 free, no discounts for students",,,,,,,,,,,,,,,,,,,,,
10,,,,Museumplein,,,,,,,Stedelijk Museum Amsterdam,,,,,Amsterdam/Zuid,,,,Stedelijk Museum,,,Stedelijk Museum,Amsterdam,,,,,,,"The Stedelijk Museum is the municipal museum of modern art. It has a long history, as it first opened in 1874 and has been at its current location since 1895. It was reopened in 2012 after a renovation that took four years: the newly constructed building is now locally referred to as the ""bath tub"" due its unique shape. The ""bath tub"" will host newly acquired film and video expositions, while the highlights remain in the old part of the building.",52.3581,,,,,,", , , , , , X, , yes: 82, no: 18, EUR 24 (2 adults, camper): 2, first hour and restaurant free; €2/hour;€8/day;€5/extra night: 1, , X, , , , , , , , X, , , X, , , X, yes: 2234, limited: 983, no: 881, , ",nl:Stedelijk Museum Amsterdam,,picture gallery of modern art,,yes,,,tram 2 or 5 to Van Baerlestraat,Stedelijk Museum Amsterdam,,,,1071DJ,,,,,,,,,Paulus Potterstraat 13,,,,,Q42175133,info@stedelijk.nl,,,,,,1874.0,,,,,,,,,,,阿姆斯特丹市立博物館,,,,,,,,,4.8797,yes,,암스테르담 시립 미술관,yes,,,,Museo Stedelijk,,,,363100012077791.0,"Tu-W, F-Su: 10:00-16:00, Th 10:00-22:00",,,,,,http://www.stedelijk.nl,,,,,yes,Музей Стеделек,,,+31 20 675 2716,Stedelijk Museum,,,,,,Mo-Su 10:00-18:00,,,,see,,,,,,,+31 20 573 2911,,,,Stedelijk Museum Amsterdam,,€15,museum,https://www.stedelijk.nl/,,,,,,,,,,,,,,,,,,,
,,,,Paulus Potterstraat,,,1.0,,,,,,,,,Amsterdam/Zuid,,,,,,,Van Gogh Museum,Amsterdam,,,,,,,"This museum is dedicated to Vincent van Gogh, a late 19th century Post-Impressionist Dutch painter. The museum is extremely popular so expect to wait in line to get in. best to get there early (is a good cafe inside to keep you going). In the museum are many, but not all, of Van Gogh's works. The museum contains some famous paintings like ''Sunflowers'' and ''Potato Eaters'', but lack others such as ''Starry Night''. Also, there are selected works of Monet exhibited there. The audio tour at €5, in the language of your choice, will give you a much better understanding of Van Gogh's life and his paintings.",52.3582,,,,,Van Gogh Museum,", , , , X, , X",,,,,,,,tram 2 or 5 to Van Baerlestraat,Le Tambourin,,2016-07-27,,1071CX,,,,,,,,,Paulus Potterstraat 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8811,,,,,,,,,,,,,"Sa-Th 10:00-18:00, F 10:00-22:00",,,,,,http://www.vangoghmuseum.nl/,,,,,,,,,,,,,,,,,,,,see,,,,,,,+31 20 570 52 00,,restaurant,,,,"€17 for adults, under 18 free, no discounts for students",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Museumplein,,,,,,,,"Not exactly a park, but a large grassed open space. Around its edges are the Rijksmuseum, the Van Gogh Museum, the Stedelijk Museum and the Concertgebouw. On a sunny summer day, many locals chill at the grass lawn on top of the Albert Heijn supermarket.",52.357216,,,,BAG,,", , , , , X, ",,,,,,,2023-12-11,,,,,,,,,,,,,,,"Willem Sandbergplein,",,"Tags are on the multipolygon relation of the museum, please edit there!",,,Q42297000,,,,,,,1973.0,,,,,,,,,,,,,,,,,,,,4.881634,,,,,,,,,,,,363100012211564.0,,,,,,,,,,,,yes,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Sarphatipark,,,,,,,,"Situated in De Pijp, this is a place where people sunbathe and have picnics in the summer.",52.354,,,,,,", , yes: 2234, limited: 983, no: 881",,,,,no,,,,,,,,,,,,,,,,,,,Sarphati Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Vondelpark,,,,,,,,"The only large park that is close to the Binnenstad, and definitely the most popular one. Especially in the summer it is lively and crowded, many locals sit on the grass and enjoy a cold beer or wine. It's a lovely place to just hang out, sit in the sun and meet the locals. Open air theaters are running in the summer on Friday evenings, Saturdays and Sundays.",52.358,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sports,,,,,,,,4.868,,,,,,,,,,,,,,,,,,,http://www.hetvondelpark.net/,,,,,,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104-a,,,,Amsterdamseweg,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,De Jonge Dikkert,Amstelveen,,,,,,,Officially in Amstelveen (corner of Molenweg and Amsterdamseweg) is now a restaurant.,52.308196,,,,,,", , , , , X, X, X, , no: 149, outside: 100, isolated: 7, separated: 7, dedicated: 3, yes: 1, X",,,,,,,,,De Jonge Dikkert,,,,1182HG,,,,,,,,,Amsterdamseweg 104a,,,,,,,,,,,,,,,,,french,,,,,NL,,,,,,,,,,4.847315,,,,,,,,,,,,,,,,,,,http://www.jongedikkert.nl/,,,,,,,,,,,no,,,,,,,,,see,,,,,,,+31 20 643 3333,,restaurant,,,,,,https://www.jongedikkert.nl,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Riekermolen (1636),,,,,,,,on the bank of the Amstel river at Kalfjeslaan.,52.324044,,,,,,", , , , X, X, , , X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.893707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,Europaplein,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Strand Zuid,,,,,,,,With bar and restaurant,52.341308,,,,,,", , , X, X",,,,,,,,Tram Europaplein or Metro RAI,Strandzuid,,,,1078GZ,,,,,,,,,Europaplein 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.886449,,,,,,,,,,,,,,,,,,,http://www.strand-zuid.nl/,,,,,,,,,,,,,,,,,,,,see,,,,,,,+31 20 639 2589,,bar,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Zuid,yes,,,,,,Concertgebouw,,,,,,,,"Famous for its orchestra and its acoustics (among the top ten in the world), this is one of the world's most frequently visited concert halls. Classical music is the main fare, but they also bring other kinds of music on stage. They have a free ""lunch concert"" on Wednesday from 12:30 till 13:00. In the same building is the ""Kleine Zaal"" (""Small Hall"") for more intimate performances, often top-notch as well. It's worth a visit if only for its architecture.",52.356227,,,,,,", , X",,,,,,,,"tram 5, 16 or 24 to Museumplein",,,,,,,,,,,,,,Concertgebouwplein 6,,,,,,,,,,,,,,,,,,,,,,,,kiosk,,,,,,,,4.879337,,,,,,,,,,,,,,,,,,,http://www.concertgebouw.nl/,,,,,kiosk,,,,,,,,,,,,,,,do,,,,,,,+31 900 671 83 45 (Dutch phones only),,,,,,,,,,,Cultural,,,,,,,,,,,,,,,,
3,,,,Vondelpark,,,,,,,,,,,,Amsterdam/Zuid,gabled,,,,,,Friday Night Skate,Amsterdam,,,,,,,"Centrum voor media en cultuur (voorheen Ned. Filmmuseum), huis van AVROTROS. Met groot terras en café-restaurant in sousterrain.",52.360631,,,,BAG,,", , , , , X, , , X, X, X, , , , , , , X, X, , , ",nl:Vondelparkpaviljoen,,,,,,2014-03-24,,Vondel CS,,,,1071AA,,,,,,,,,Vondelpark 3,,,,,Q2723520,contact@vondelcs.nl,,,,,,1881.0,,,,,,,,,,NL,,,,Category:Paviljoen Vondelpark,,,Vondel CS,,,4.875632,,,,,,,,,,,,363100012237216.0,,,,,,,http://www.fridaynightskate.com/index.php?lang=en,,,,,yes,,,,,,,,,,,,,,,do,,,,,,4.0,+31 35 671 7915,,,,,Vondelparkpaviljoen,,,https://vondelcs.nl/,,,Museum,,,,,,,,,,,,,,,,
334,,,,Ceintuurbaan,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Rialto,Amsterdam,,,,pipoos,,,"For all art-house cinema lovers. All films are shown in their original language with Dutch subtitles. They have late night and classic showings too. Just a short walk from the Albert Cuyp Market/Heineken Brouwerij, in the nice non-touristy neighborhood De Pijp.",52.352996,,,,BAG,,", , , , X, , X, X, , X, , , X",,,,Q106581278,,,2014-03-24,"tram 3 to Tweede van der Helststraat, tram 12 to Ceintuurbaan, night bus 71.",pipoos,,,,1072GN,,,,,,,,,Ceintuurbaan 338,,,,,,rialto@rialtofilm.nl,,,,,,,,,,,,,,,,,,craft,,,,,,,,4.893881,,,,,,,,,,,,,,,,,,,http://www.rialtofilm.nl,,,,,,,,,,,,,,,,Su-Mo 10:00-17:00; Tu-Sa 09:00-17:00,,,,do,,,,,,,+31 20 637 4015,,,,,,"M-Th €9, F-Su €10",,https://www.pipoos.com,,,Cinema,,,,,,,This activity would be categorized as cheap.,,,,,,,,,
182,,,,Albert Cuypstraat,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Albert Cuyp Market,Amsterdam,,,,,,,"Largest street market in Amsterdam, and the best-known street market in the country. It is iconic for the ""De Pijp"" neighborhood and its working class inhabitants. There is something for everyone here, whether you're looking for delicious Dutch treats, clothing or second-hand cameras. There's also a wide array of stores that cater to the city's Surinamese, Antillean, Turkish and Moroccan inhabitants, giving the market and neighborhood a strong multicultural feel. Can get very crowded, so watch out for pickpockets.",52.355954,restaurant,,,BAG,,", , , , , , X, , , , yes: 2234, limited: 983, no: 881",,,,,limited,,2014-03-24,,,,,,1073BL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacant,,,,,,,,4.895205,no,,,,,,,,,,,,M-Sa 09:00-17:00,,,,,,http://albertcuyp-markt.amsterdam/,,,,,,,,,,,,,,,,,,,,buy,,,,,,,,,,,,Restaurant Bazar Amsterdam,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Pieter Cornelisz Hooftstraat,,,,,Hermès,,,Probably the wealthiest street of the country where Dutch celebrities go for a new pair of designer shoes. Better bring a filled wallet if you're planning to buy something here.,52.359979,,,,,,"X, , X, X",,,,Q843887,,,,,Hermès,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,4.879626,,,,,,,,,,,,,,,,,,,,,,,P.C. Hooftstraat,,,,,,,,,,,,,,,,buy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,Albert Cuypstraat,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Albina,Amsterdam,,,,,,,It's cheap and very good. If you arrive around dinnertime you probably have to wait for a table. The surroundings are depressing but the food is so good you will come back anyway.,52.354969,,,,,,", , , , X, X, X, , yes: 2234, limited: 983, no: 881",,,,,yes,,,,Albina,,,,1072CN,,,,,,,,,Albert Cuypstraat 69,,Surinaams-Chinees afhaalcentrum,,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,4.889637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,,,restaurant,,,,€6,,,Dinner,No,,,,,,,Casual,"Based on the price of €6 for a meal, this place would be categorized as cheap.",,,,,,,,,
