addr:housenumber,payment:cash,contact:twitter,entrance,addr:street,drink,name:he,level,layer,guest_house,coffee,name:en,reservation,payment:notes,museum,service:bicycle:pump,article,roof:shape,memorial,internet_access:fee,name:de,payment:lightning,survey:date,title,addr:city,comment,lgbtq,tollFree,brand,contact:facebook,accessibility,description,latitude,disused:shop,name:ru,brand:wikipedia,source,addr:housename,common_tags,wikipedia,image,designation,brand:wikidata,wheelchair,checkIn,source:date,directions,name,description:ru,lastEdit,wheelchair:description,addr:postcode,diet:vegan,contact:tripadvisor,official_name,last_checked,second_hand,rooms,denomination,changing_table:wheelchair,address,checkOut,note,wheelchair:description:de,disused:tourism,wikidata,email,ref:rce,heritage,surveillance,check_date:opening_hours,takeaway,start_date,historic,indoor_seating,check_date,stroller,cuisine,beauty,craft_beer,payment:credit_cards,payment:onchain,addr:country,name:zh,shop,building:architecture,wikimedia_commons,religion,wifi,alt_name,unisex,contact:website,longitude,toilets:wheelchair,diet:vegetarian,name:ko,fee,name:lb,sport,contact:instagram,name:es,brewery,landuse,highchair,ref:bag,hours,drink:club-mate,stars,contact:phone,changing_table,toilets,url,name:da,changing_table:location,internet_access,alt,building,name:uk,outdoor_seating,atm,fax,name:nl,smoking,diet:gluten_free,heritage:operator,drive_through,toilets:access,opening_hours,name:ml,currency:XBT,operator,type,payment:coins,air_conditioning,delivery,bicycle_rental,landmark,building:levels,phone,contact:email,amenity,access,int_name,old_name,price,tourism,website,meal,Micheline,category,Service,room_facilities,accommodation_type,drink type,music type,Ambiental,price range,private_bath,air_conditioning,bath,balcony,view,kitchen,tv,bed_number,size
334,,,,Ceintuurbaan,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Rialto,Amsterdam,,,,pipoos,,,"For all art-house cinema lovers. All films are shown in their original language with Dutch subtitles. They have late night and classic showings too. Just a short walk from the Albert Cuyp Market/Heineken Brouwerij, in the nice non-touristy neighborhood De Pijp. Doublebill met Mad Max: Fury Road & Furiosa: a Mad Max Saga Een eerbetoon aan Robert Bresson - een van de grootste regisseurs van zijn tijd Ábel doet eindexamen in Hongarije, een ingewikkeld land. Met introductie - in het Engels. De leukste filmupdates in je inbox! Ik wil mij inschrijven voor deze specifieke nieuwsbrief:",52.352996,,,,BAG,,", , , , X, , X, X, , X, , , X",,,,Q106581278,,,2014-03-24,"tram 3 to Tweede van der Helststraat, tram 12 to Ceintuurbaan, night bus 71.",pipoos,,,,1072GN,,,,,,,,,Ceintuurbaan 338,,,,,,rialto@rialtofilm.nl,,,,,,,,,,,,,,,,,,craft,,,,,,,,4.893881,,,,,,,,,,,,,,,,,,,http://www.rialtofilm.nl,,,,,,,,,,,,,,,,Su-Mo 10:00-17:00; Tu-Sa 09:00-17:00,,,,do,,,,,,,+31 20 637 4015,,,,,,"M-Th €9, F-Su €10",,https://www.pipoos.com,,,Cinema,,,,,,,This activity would be categorized as cheap.,,,,,,,,,
182,,,,Albert Cuypstraat,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Albert Cuyp Market,Amsterdam,,,,,,,"Largest street market in Amsterdam, and the best-known street market in the country. It is iconic for the ""De Pijp"" neighborhood and its working class inhabitants. There is something for everyone here, whether you're looking for delicious Dutch treats, clothing or second-hand cameras. There's also a wide array of stores that cater to the city's Surinamese, Antillean, Turkish and Moroccan inhabitants, giving the market and neighborhood a strong multicultural feel. Can get very crowded, so watch out for pickpockets. De Albert Cuypmarkt; de mooiste markt van Mokum! De Mooiste Markt van Mokum is open voor uw dagelijkse boodschappen of een dagje uit. U vindt er alles om een lekker diner klaar te maken of te shoppen bij onze kleding en/of sieradenkramen. Want shoppen in de buitenlucht is tenslotte veilig!",52.355954,restaurant,,,BAG,,", , , , , , X, , , , yes: 2234, limited: 983, no: 881",,,,,limited,,2014-03-24,,,,,,1073BL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacant,,,,,,,,4.895205,no,,,,,,,,,,,,M-Sa 09:00-17:00,,,,,,http://albertcuyp-markt.amsterdam/,,,,,,,,,,,,,,,,,,,,buy,,,,,,,,,,,,Restaurant Bazar Amsterdam,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Pieter Cornelisz Hooftstraat,,,,,Hermès,,,Probably the wealthiest street of the country where Dutch celebrities go for a new pair of designer shoes. Better bring a filled wallet if you're planning to buy something here.,52.359979,,,,,,"X, , X, X",,,,Q843887,,,,,Hermès,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,4.879626,,,,,,,,,,,,,,,,,,,,,,,P.C. Hooftstraat,,,,,,,,,,,,,,,,buy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,Albert Cuypstraat,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Albina,Amsterdam,,,,,,,It's cheap and very good. If you arrive around dinnertime you probably have to wait for a table. The surroundings are depressing but the food is so good you will come back anyway.,52.354969,,,,,,", , , , X, X, X, , yes: 2234, limited: 983, no: 881",,,,,yes,,,,Albina,,,,1072CN,,,,,,,,,Albert Cuypstraat 69,,Surinaams-Chinees afhaalcentrum,,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,4.889637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,,,restaurant,,,,€6,,,Dinner,No,,,,,,,Casual,This place is considered cheap.,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Tijns Exotische Broodjes,,,,,,,,"Tasty, great value Surinamese take-out. Located a short walk from the Zuidas area hotels. A few tables are also available to eat in.",,,,,,,,,,,,,,,Gelderlandplein,,,,,,,,,,,,,,"Willem van Weldammelaan 55, 1082 DD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,+31 20 404 2175,,,,,,,,,Nothing,No,,,,,,,Casual,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Dosa,,,,,,,,"They specialise in traditional Southern Indian cuisine, especially the eponymous 'Dosa' (a rice and lentil pancake with a variety of fillings). The food is outstanding and well worth hunting out. The dosas are exceptional and a treat worthy of a visit by themselves.",52.362458,,,,,,"X, X, , , yes: 217, no: 4, X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1, X, yes: 2234, limited: 983, no: 881",,,,,no,,,Vondelpark,Dosa,,,,,yes,,,,,,,,Overtoom 146,,,,,,,,,,,,,,yes,,,indian,,,,,,,,,,,,,,,4.873326,,yes,,,,,,,,,,,,,,,,,http://www.dosaindianrestaurant.nl/,,,,,,,no,,,,,,,,,,,,,eat,,,,,,,+31 20 6164 838,,restaurant,,,,Price: N/A,,https://www.dosaamsterdam.nl/,Dinner,No,,,,,,,Casual,"I am unable to categorize the place without knowing the price. Please provide the price range for a meal at the place in order for me to categorize it as cheap, medium, or expensive.",,,,,,,,,
52,,,,Ferdinand Bolstraat,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Sari Citra,Amsterdam,,,,,,,"Located just off the far end of the De Pijp neighborhood's famous the Albert Cuyp Market, Sari Citra is one of the most delicious and most affordable Indonesian restaurants in town. Be sure to try several of the selections as the friendly staff builds a plate for you. Don't show up right at 5PM unless you feel like waiting in line behind a lot of hungry locals just getting off work. Open during the week from 2PM-9PM, and from 3PM-9PM on weekends. In the close surroundings (about a hundred meters) of the Albert Cuypmarkt we are the perfect spot to take a moment of rest and to enjoy the traditional Indonesian kitchen. Just around the corner, a 5 minutes' walk, you will find the Heineken Experience. And more highlights of Amsterdam are close by. Within a 10 minutes walking distance you will find the Rijksmuseum, Museumplein and the Van Gogh Museum. Finish your day in Amsterdam with one of our great dishes like nasi or bami rames, sate ajam, gado-gado or our delicious en abundant dish ""Sari Citra"". In our cozy restaurant you will find an excessive selection of original Indonesian dishes on our menu, daily fresh and with care prepared. Where can you find us? Location Amsterdam Ferdinand Bolstraat 52 1072 LL Amsterdam 020 - 6754 102 Open Daily 13:00 - 20:00 Location Purmerend Weidevenne Shopping Center van Damplein 26 1448 NB Purmerend +31 (0)299 - 427 541 Open Mon: Closed Tue: 14:00 - 20:00 Wed-Sat: 12:00 - 20:00 Sun: 14:00 - 20:00",52.355769,,,,,,", , , , X, X, X, , X, yes: 2234, limited: 983, no: 881",,,,,no,,,De Pijp,Sari Citra,,,,1072LL,,,,,,,,,Ferdinand Bolstraat 52,,Indonesian restaurant,,,,,,,,,,,,,,,asian,,,,,,,,,,,,,,,4.890364,,,,,,,,,,,,,,,,,,,http://www.saricitra.nl/en,,,,,,,,,,,,,,,,,,,,eat,,,,,,,+31 20 675 41 02,,restaurant,,,,,,https://www.saricitra.nl,Dinner,No,,,,,,,Casual,,,,,,,,,,
55,,,,Amsteldijk,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,CTaste,Amsterdam,,,,,,,"Dining in the dark. All waiters are blind, and serve you dinner in a completely dark restaurant. A very weird, but actually quite fun experience. Nieuws Valentijnsdate in het donker Laat je hart stralen en verras je Valentijnsdate met een.. - Maak kennis met ons duurzame bierarrangement Wist je dat het bierarrangement bestaat uit alleen maar Amsterdamse.. - - Wat kan je verwachten ? Ctaste – Dineren in het donker Bij Ctaste is het volledig donker: communiceren, proeven, horen, ruiken en voelen zal je totaal anders gaan ervaren. WOW wat een beleving! Smaak en genieten staat centraal bij ons uitgebreid diner, high wine, high beer, high tea, brunch of proeverij. Maar Ctaste staat niet alleen voor een unieke en onvergetelijke smaakbeleving. De enige échte experts van het donker zullen je op een fantastische ongedwongen manier versteld doen staan. Onze 11 blinde experts zullen je trakteren op een fantastisch middag of avond, met een gemiddeld cijfer van een 9,1 op service durven we dat wel te zeggen. Maak nu kennis met onze unieke ervaring! Kies het pakket dat bij je past, reserveer een tafel en koop daarna direct jouw tickets voor gereduceerde prijzen. Veel antwoorden kan je vinden bij de FAQ: veelgestelde vragen. -10%Royal diner €89.75 p.p. (€98.75)Voor wie écht royaal wilt uitpakken en ultiem genieten: het Royal diner.Bruisend ontvangst met prosecco of speciaalbier - 5 gangen diner - 4 gangen bijpassend wijn-, of bierarrangement - Karaf water op tafel - Koffie of thee naar keuze na afloop - Duur ca. 2,5 uur - - -6%Luxe Diner €79.75 p.p. (€84.75)Speciaal om je tafelpartner te verrassen hebben we deze luxe mogelijkheid.Bruisend ontvangst met prosecco of speciaalbier - 4 gangen menu - 3 gangen bijpassend wijn- of bierarrangement - Karaf water op tafel - Koffie of thee naar keuze - Duur ca. 2 uur en 15 min - - -6%Premium Diner €69.75 p.p. (€70.9)Een complete avond uit met 3 gangen en genoeg dranken erbij, puur compleet genieten!Drankje vooraf (bier/fris/wijn) - 3 gangenmenu in het donker - Bijpassend wijn- of bierarrangement - Karaf water op tafel - Duur ca. 2 uur - - Experience Diner €49 p.p.Onvergetelijke ervaring in het donker geniet van een 3 gangen verrassingsmenu.3 gangenmenu in het donker - Dranken rekent u nadien af - Duur ca. 2 uur - - Recensies ""An amazing experience!"" An amazing experience i recommend anyone visiting amsterdam does. It’s so surreal. The waiters are friendly and the food is delicious. Superb place - ""Excellent experience!"" The service in the restaurant was excellent. The waiters were just great, helpful and set a great mood. Thank you!! The food was delicious. Excellent experience! . - ""Verrijkende ervaring!"" Wat een vriendelijke bediening en een heeeeel bijzondere en verrijkende ervaring! Echt aan te bevelen! -",52.354182,,,,,,", , , , X, X, X, X, X, , , X, yes: 2234, limited: 983, no: 881",,,,,yes,,,,ctaste,,2015-10-18,,1074HX,,,,,,,,,"Amsteldijk 55, 1074 HX Amsterdam",,,,,,service@ctaste.nl,,,,,,,,,,,regional,,,,,,,,,,,,,,,4.906317,no,,,,,,,,,,,,,,,,,,http://www.ctaste.nl,,,,,,,,,,,,,,,,We-Sa 16:30+; Su 11:00+,,,,eat,,,,,,,+31 20 675 2831,,restaurant,,,,"- Experience Diner: €49 per person. 
- Premium Diner: €69.75 per person (discounted from €70.9).
- Luxe Diner: €79.75 per person (discounted from €84.75).
- Royal Diner: €89.75 per person (discounted from €98.75).",,https://ctaste.nl/,Dinner,No mention of Michelin stars.,,,,,,,Intimate,"- Experience Diner: Expensive
- Premium Diner: Expensive
- Luxe Diner: Expensive
- Royal Diner: Expensive",,,,,,,,,
27,,,,Eerste Jacob van Campenstraat,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,FRNZY,Amsterdam,,,,,,,"Small restaurant with indoor and street seating. Serves good noodle salads and sandwiches with a Vietnamese influence. Finding the best eateries in Japan is a culinary ... LATEST FOODS & RECIPES Mornings can be furious, with a brief period in ... Chicken à l’Ast, a delightful dish that combines the ... In the competitive restaurant industry, menu engineering plays a ... Hey there, fellow food enthusiast! If you’re on a ... Sucré Salé, the darling culinary franchise, welcomes you on ... For coffee enthusiasts, there’s nothing very like the rich, ... Quality food decisions assume an essential part in keeping ...",52.357586,,,,BAG,,", , , , X, X, X, , , X, yes: 2234, limited: 983, no: 881",,,,,no,,2014-03-24,,Locals Coffee,,2016-08-01,,1072BC,,,,,,,,,Eerste Jacob van Campenstraat 27 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Locals All Day Brunch,,,4.889041,,,,,,,,,,,,,,,,,,,http://www.frnzyamsterdam.com/,,,,,,,,,,,,,,,,,,,,eat,,,,,,,+31 6 506 332 21,,cafe,,,,,,https://www.localscoffee.nl/,Lunch,No,,,,,,,Casual,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,OCCII,,,,,,,,"A rock venue for cutting edge music (punk, noise, riot grrrl, etc).",,,,,,,,,,,,,,,Tram Amstelveenseweg,,,,,,,,,,,,,,Amstelveenseweg 134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,,,,,,,Beer,Rock,Intimate,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Club Media,,,,,,,,"Completely organic menu, fair selection, good prices, lovely staff, free fruit!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,,,,,,,soft drinks,Jazz,Casual,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Katsu,,,,,,,,"Just around the corner from Media, good prices + nice atmosphere.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,,,,,,,Nothing,Nothing,Casual,,,,,,,,,,
5,,,,Vondelpark,,,,1.0,,,,,,,,Amsterdam/Zuid,,,,,,,'t Blauwe Theehuis,Amsterdam,,,,,,,Basic bar and beer garden,52.358864,,,,BAG,,", , , , X, , , yes: 217, no: 4, , X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1, no: 149, outside: 100, isolated: 7, separated: 7, dedicated: 3, yes: 1, , , yes: 2234, limited: 983, no: 881, , , , ",nl:Blauwe Theehuis,,,,no,,2014-03-24,,Blauwe Theehuis,,2016-07-31,You can eat outside but no wheelchair accessible toilet.,1071AA,,,,,,,,,Vondelpark 5,,,,,Q2357041,,,,,,,,,yes,,,,,,,,,,,,Category:Blauwe Theehuis,,,,,,4.872586,,yes,,,,,,,,,,,,,,,,,http://www.blauwetheehuis.nl/,,,,,yes,,yes,,,,outside,,,,,,,,,drink,,,,,,,,,cafe,,,,,,,,,,,,,Beer,Background,Casual,,,,,,,,,,
183,,,,Pieter Cornelisz. Hooftstraat,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,De Roos,,,,,,,,Quite tea house with small garden.,52.35874,,,,,,", , , X, X, , , X, X, X",,,,,,,,on the edge of Vondelpark,De Roos,,2016-07-31,,1071 BW,yes,,,,,,,,Pieter Cornelisz Hooftstraat 183,,,,,,,,,,,,,,,,,breakfast;coffee_shop;sandwich;tea,,,,,,,,,,,,,,,4.875451,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sa-Su 09:00-17:30; Mo-Fr 08:30-18:00,,,,drink,,,,,,,,,cafe,,,,,,http://roos.nl,,,,,,,Tea,Ambient,Intimate,,,,,,,,,,
46,yes,,,Vossiusstraat,,,,,hostel,,,yes,,,,Amsterdam/Zuid,,,no,,,,Flying Pig Uptown,Amsterdam,,,,,,,"A bit loud and boisterous for travelers looking to relax but perfect for those looking to meet people from all over the world and get the true ""Amsterdam Experience"". Lockers require lockpads, which are not available for rent, only sale for €5. Come experience the real hustle and bustle of Amsterdam at The Flying Pig hostels. Our three youth hostels are world famous for their relaxed atmosphere in a true Amsterdam style. The Flying Pig bars are the best place in town to meet other like-minded travelers, have a drink, a smoke, or an unforgettable party. Our rooms and dorms however, are kept silent and noise free to ensure a good night sleep. All essentials are included in the price of your hostel stay: clean bed linen, Wi-Fi, under-bed storage lockers (bring your own padlock), city maps, local hot-spot guides and of course the recommendations of our staff. Our hostels have too a fully equipped kitchen for you to cook your own meals and store your food. Buffet breakfast is available on site for just €7 per day. Forgot your towel, padlock or toothbrush? We've got you. You can pick these up cheap from our reception store.",52.36025,,,,,,", , , , yes: 35, no: 6, X, hostel: 3, wlan: 431, yes: 64, no: 20, , X, , , , yes: 36, recommended: 14, required: 8, no: 4, X, no: 149, outside: 100, isolated: 7, separated: 7, dedicated: 3, yes: 1, , X, yes: 2234, limited: 983, no: 881, ",,,,,no,,,tram 2 or 5 to Rijksmuseum,The Flying Pig Hotel Uptown,,,,1071AJ,,,,,,180.0,,,Vossiusstraat 46,,,,,Q111114720,uptown@flyingpig.nl,,,,,,,,,,,,,,yes,,,,,,,,,,,,4.87835,,,,,,,,,,,,,,,,,,,http://www.flyingpig.nl/hostels/flyingpiguptown.php,,,wlan,,,,,,,,isolated,,,,,,,,,sleep,,Nothing,,,,,+31 20 400 4187,,,,,,"dorms €16, room €33",hostel,https://www.flyingpig.nl/,,,,Clean,"- Private bath
- Air conditioning
- Kitchen
- TV
- Number beds: Dorms with multiple beds
- Size: Varies by room type",Hostel,,,,Cheap,Nothing,Nothing,Nothing,No,Nothing,Yes,Yes,Nothing,Nothing
118-120,,,,Overtoom,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Hotel ABBA,Amsterdam,,,,,,,"Cheap but clean hotel, close to the Van Gogh and Rijksmuseum. Clean and efficient, in a great location. Continental breakfast is included in the room price! Pets-friendly (no extra fee) Continental breakfast is included in the room price! Pets-friendly (no extra fee) Hotel Abba Amsterdam Welcome and thank you for dropping by! Hotel Abba is a one star hotel in Amsterdam. Our goal is to offer a comfortable accommodation in a beautiful city of Amsterdam. All our rooms are located on the 2nd, 3rd and 4th floor. We do not have an elevator. We are pets-friendly hotel (no extra fee) On our website we offer the best prices so do not hesitate and start booking your stay at the best rate available.",52.362765,,,,knowledge,,", , , , X, X, , , , , X, yes: 2234, limited: 983, no: 881",,,,,no,,,"Vondelpark, Tram: Overtoom or Eerste Constantijn Huygensstraat",Hotel ABBA,,,,1054HM,,,,,,,,,Overtoom 118-122,,,,,,info@hotel-abba.nl,,,,,,,,,,,,,,,,,,,,,,,,,,4.874552,,,,,,,,,,,,,,,1,,,,http://www.hotel-abba.nl/,,,,,,,,,,,,,,,,,,,,sleep,,Nothing,,,,,+31 20 618 3058,,,,,,,hotel,https://www.hotel-abba.nl,,,,Clean and friendly staff,"- Location: close to Van Gogh and Rijksmuseum
- Clean and efficient
- Continental breakfast included in room price
- Pets-friendly with no extra fee
- No elevator, rooms on 2nd, 3rd, and 4th floor",Hotel,,,,,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing.,Nothing,Nothing
69A,,,,Frans van Mierisstraat,,,,,,,,,,,,Amsterdam/Zuid,,,,,,,Hostel Cosmos,Amsterdam,,,,,,,"Friendly youth hostel. WE ARE OPEN! private rooms available Looking for a clean and affordable place to stay in the centrum of Amsterdam? You`ve just found it. Don`t look any further. Located in the heart of Amsterdam, Hostel Cosmos is only a 5-minute walk from Museum square. We are a small friendly youth hostel with a cozy atmosphere and generous hospitality. We offer mixed dorms. Our rooms are basic in style, however you get everything what you need for a short city break. Clean and comfy bed, hot shower, kitchenette with fridge and microwave, and a small lounge area where good company is always guaranteed.",52.35433,,,,BAG,,", , , , , X, , , , X, , X",,,,,,,2014-03-24,tram 5 to Museumplein,Hotel Cosmos,,,,1071RL,,,,,,,,,Frans van Mierisstraat 69a,,,,,,,,,,,,1901.0,,,,,,,,,,,,,,,,,,,,4.88188,,,,,,,,,,,,363100012154402.0,,,,,,,http://www.hostelcosmos.com/,,,,,apartments,,,,,,,,,,,,,,,sleep,,Nothing,,,,,+31 20 625-2438,,,,,,dorm €24 per person,hostel,https://www.hostelcosmos.com,,,,Clean,"- Private bath
- Air conditioning
- Kitchen
- Number beds
- Size",Hostel.,,,,Cheap,No,Nothing,No,No,City view,"Yes, the hotel room has a kitchenette with a fridge and microwave.",Nothing,Nothing,Small
