addr:housenumber,addr:street,name:en,reservation,memorial,title,lgbtq,brand,description,latitude,brand:wikipedia,common_tags,wikipedia,image,wheelchair,checkIn,name,wheelchair:description,addr:postcode,diet:vegan,address,checkOut,note,takeaway,indoor_seating,cuisine,beauty,shop,wikimedia_commons,contact:website,longitude,toilets:wheelchair,diet:vegetarian,fee,hours,stars,changing_table,toilets,url,internet_access,alt,building,outdoor_seating,smoking,diet:gluten_free,opening_hours,type,phone,amenity,old_name,price,tourism,website,amenity,brand,check_date,cuisine,name,opening_hours,shop,meal,Micheline,category,Service,room_facilities,accommodation_type,drink type,music type,Ambiental,price range,private_bath,air_conditioning,bath,balcony,view,kitchen,tv,bed_number,size
,,,,,Nationaal Monument,,,"A large spire that functions as a memorial for the victims of World War II. It was designed by architect J.J.P. Oud and revealed at 4 May 1956. Every 4 May, at the Remembrance of the Dead, a ceremony is held here to commemorate all civilians and members of the Dutch armed forces that died in World War II and later armed conflicts.",52.372777,,,,Amsterdam %286578776785%29.jpg,yes,,SVNRS,,,,Dam Square,,,,,,,gift,,,4.893612,,,,,,,,,,,,,,,,see,+31 20 251-4900,,,,,,,,,,SVNRS,,gift,,,,,,,,,,,,,,,,,,,
,,,,,Begijnhof,,,"The Begijnhof is a late medieval enclosed courtyard with the houses of ''beguines'' (Roman Catholic women living in a semi-religious community). It is a very picturesque group of historic buildings, mostly private dwellings. House number 34 is the oldest home in Amsterdam. The courtyard also has a Reformed Church and a hidden Catholic chapel. Surprisingly, it feels like a serene oasis as it is surrounded by the chaotic Kalverstraat and Spui. Entry to the courtyard and surrounding gardens is free, but be careful not to disturb the local community still living here.",52.369447,,,,Begijnhof (Amsterdam) P1020929.JPG,,,Het Bestekhuis,,,,,,,,,,,antiques,,,4.889943,,,,,,,,,,,,,,,,see,,,,,,,,,,,Het Bestekhuis,,antiques,,,,,,,,,,,,,,,,,,,
,,,,,Esnoga,,,"The most prominent synagogue of the city centre, the Esnoga dates back from 1675 and is built in an austere Classicist style. In 1492, Spain expelled its Jewish population as part of the Inquisition, and many fled to Portugal. One hundred years later, their descendants migrated to Amsterdam for its religious freedom. This happened at a time when the Dutch provinces were fighting for independence against Spain. As to avoid being related to the enemy, these Jewish refugees originally from Spain began to refer to themselves as ""Portuguese Jews"". In the early 16th century, the three Jewish communities that existed at the time merged to form the Portuguese Jewish Community of Amsterdam, which still exists today. They were joined by Ashkenazi Jews that arrived from Central and Eastern Europe in the 17th century, together forming the largest Jewish community in Amsterdam and the Netherlands. Shabbat services are held regularly.",52.367663,,,,EsnogaAmsterdam.jpg,,,,,,,Mr. Visserplein 3,,,,,,,,,,4.904829,,,,,,,,http://www.esnoga.com/en/,,The Portuguese Synagogue,,,,,,see,+31 20 624-5351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Nieuwe Kerk,,,"Used for royal coronations, most recently the crowning of King Willem-Alexander in 2013, and royal weddings, most recently the wedding of crown prince Willem-Alexander to princess Máxima in 2002. Today, the church is no longer used for services but is now a popular exhibition space. With a steep entry price of €10 this is one of the most expensive and least rewarding visitor attractions in the country.",52.373913,,,,Amsterdam Nieuwe Kerk Koorhek.jpg,yes,,Nieuwe Kerk,,,,Dam,,,,,,,,,,4.891715,,,yes,,,,,http://www.nieuwekerk.nl/en/,,,,,,,,see,+31 20 638-6909,,,Price: €10,,https://www.nieuwekerk.nl/,,,,,Nieuwe Kerk,,,,,,,,,,,,,,,,,,,,,
,,,,,Oude Kerk,,,"The oldest of the five main churches in the historic centre, and probably the oldest building in Amsterdam. It is right in the heart of the Red Light District. You can climb the tower from April to September on Saturday and Sunday, every half-hour. Also open in the winter by group appointment (maximum 10 people) cost €70 per hour. E-mail for more information.",52.374361,,,,Amsterdam Oude Kerk 2008.jpg,yes,,Oude Kerk,,,,Oudezijds Voorburgwal,,,,,,,,,,4.898088,,,yes,,,,,http://www.oudekerk.nl,,,,,,,Mo-Sa 10:00-18:00; Su 13:00-17:30,see,,,,,,https://www.oudekerk.nl/,,,,,Oude Kerk,Mo-Sa 10:00-18:00; Su 13:00-17:30,,,,,,,,,,,,,,,,,,,,
,,,,,Zuiderkerk,,,"Built in 1603-1611. Located on Zuiderkerkhof (""Southern Graveyard""). Now an information centre on housing and planning. You can visit the tower from April to September Monday to Saturday (with guide only) every half-hour, cost €6. Also open in the winter by group appointment (maximum 15 people) cost €70 per hr. E-mail for more information.",52.370258,,,,Amsterdam - Zuiderkerk and Raamgracht.JPG,,,,,,,Zuiderkerkhof 72,,,,,,,,,,4.899837,,,,,,,,http://www.zuiderkerk.amsterdam.nl/,,,,,,,,see,,,,"- Visit tower (April to September, with guide only): €6
- Winter opening (by group appointment, maximum 15 people): €70 per hour",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Allard Pierson Museum,,,Archeological museum,52.36877,,,,Allard pierson.jpg,yes,,Allard Pierson Museum,,,,Oude Turfmarkt 127,,,,,,,,,,4.892939,,,yes,"M-F 10:00-17:00, Sa-Su 13:00-17:00",,,,http://www.allardpiersonmuseum.nl/en,wlan,,,,,,,see,+31 20 525-2556,,,€6.50,,https://allardpierson.nl/,,,,,Allard Pierson Museum,,,,,,,,,,,,,,,,,,,,,
,,,,,Amsterdam Museum,,,museum of Amsterdams city history,52.370278,,,,Amsterdam Binnenplaats meisjes.jpg,yes,,Amsterdam Museum,,,,Nieuwezijds Voorburgwal 357 or Kalverstraat 92,,,,,,,,,,4.890833,,,,"M-F 10:00-17:00, Sa-Su 11:00-17:00",,,,http://www.amsterdammuseum.nl/en,,,,,,,Mo-Su 10:00-17:00,see,+31 20 523-1822,,,€10,,https://www.amsterdammuseum.nl/,,,,,Amsterdam Museum,Mo-Su 10:00-17:00,,,,,,,,,,,,,,,,,,,,
,,,,,Civic Guards Gallery,,Hunkemöller,"Just inside the arched gateway to the Amsterdam Museum is a hidden passageway with fifteen enormous 17th-century paintings; entrance is free to the public during museum hours. The collection features massive and meticulously realistic portraits of wealthy citizens from the Dutch Golden Age, the same class of subjects Rembrandt depicted in the most famous of Civic Guard paintings, the ""Night Watch"".",52.370154,,,,Schuttersgalerij naar het noorden - Amsterdam - 20014295 - RCE.jpg,limited,,Hunkemöller,,,,Kalverstraat 92,,,,,,,clothes,,,4.890678,,,,"M-F 10:00-17:00, Sa Su 11:00-17:00",,,,,,Schuttersgalerij,,,,,,see,+31 20 523-1822,,,Free,,,,Hunkemöller,,,Hunkemöller,,clothes,,,,,,,,,,,,,,,,,,,
,,,,,Jewish Historical Museum,,,"Jewish Historical Museum. History of the Jewish people, culture and religion.",52.36735,,,,,,,,,,,Nieuwe Amstelstraat 1,,,,,,,,,,4.9037,,,,11:00-17:00 daily (except some Jewish holidays),,,,http://www.jhm.nl/english,,Joods Historisch Museum,,,,,,see,+31 20 531-0310,,,€9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Ons' Lieve Heer op Solder,,,"One of the oldest museums in Amsterdam, this is a Catholic church stuffed into the upper stories of a house built in 1663, when Catholics were persecuted and had to disguise their churches. It's amazing to see how they fit worshippers, an organ, and an altar into such a narrow place.",52.374977,,,,,no,,Ons' Lieve Heer op Solder,,,,Oudezijds Voorburgwal 40,,,,,,,,,,4.899215,,,yes,"M-Sa 10:00-17:00, Su 13:00-17:00",,,yes,http://www.opsolder.nl/en,,Our Lord in the Attic,,,,,Mo-Sa 10:00-17:00; Su 13:00-17:00,see,+31 20 624-6604,,,€7,,https://www.opsolder.nl/,,,,,Ons' Lieve Heer op Solder,Mo-Sa 10:00-17:00; Su 13:00-17:00,,,,,,,,,,,,,,,,,,,,
,,,,,Oranje Voetbal Museum,,,"The legacy of Dutch football started in the 1970s, when Total Football, a revolutionary Dutch style of football, shook the world. The Netherlands is the best football nation that never won the World Cup: it lost the final three times, a national trauma. It did win the European Cup in 1988 lead by star player Marco van Basten. This museum has four floors dedicated to ""Oranje"", and a small cinema that shows a 20-minute film with historic football moments. Especially recommended for Germans.",52.367229,,,,,yes,,Bubble Tea,,,,Kalverstraat 236,,,,,,,,,,4.89279,,,,Sa Su 11:00-15:00,,,,,,,,,,,,see,+31 20 589-8989,cafe,,€5,,,cafe,,,,Bubble Tea,,,,,,,,,,,,,,,,,,,,,
,,,,,Rembrandt House,,,"This is where the artist Rembrandt Harmensz van Rijn and his wife, Saskia, lived between 1639 and 1658. The house is a reconstruction of the painter’s life at that time and provides interesting insight. You will be able to see 260 of his 290 etchings, find out about how they were created, see where he worked and explore the nooks and crannies of this fascinating building.",52.369364,,,,,,,,,,,Jodenbreestraat 4,,,,,,,,,,4.901257,,,,10:00-17:00 daily,,,,http://www.rembrandthuis.nl/,,,,,,,,see,+31 20 520-0400,,,€12.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Amsterdam Music Theatre,,,"Opera, dance, ballet and other performances. Holds a free lunch concert on Tuesdays.",52.367288,,,,,,,,,,,Waterlooplein 22,,,,,,,,,,4.901023,,,,"M-F 12:00-18:00, Sa Su 12:00-15:00",,,,http://www.het-muziektheater.nl/en/,,Het Muziektheater,,,,,,do,+31 20 551-8117,,,,,,,,,,,,,,,Entertainment,,,,,,,,,,,,,,,,
,,,,,NEMO,,,"Above a tunnel overseeing the IJ, NEMO is the largest science museum in the Netherlands. It's a showcase of how scientific phenomena influence daily life. Different sections of the museum deal with technology and engineering, ICT, and bio- and behavioral sciences. This is a place to take kids and is best for those ages 11 and below—teenagers will probably get bored. During summer it has a panorama roof terrace on its roof with deckchairs with free entry.",52.374243,,,,,yes,,Nemo,,,,Oosterdok 2,,,,,,,,,,4.91226,,,yes,Tu-Su 10:00-17:00,,,,http://www.e-nemo.nl/en/,wlan,,,,,,Tu-Su 10:00-17:30,do,+31 20 531-3233,,,€11.50,,https://www.e-nemo.nl,,,,,Nemo,Tu-Su 10:00-17:30,,,,Museum,,,,,,,This activity would be categorized as cheap.,,,,,,,,,
,,,,,Gassan Diamonds,,,"A guided tour is given that's all about the diamond production process and the history of diamond trade in Amsterdam. Diamonds have been traded in Amsterdam for longer than 425 years, and the city used to be known as the ""City of Diamonds"". Tours are given in 27 languages. Of course you can also buy Gassan diamonds here, but you don't have to.",52.369581,,,,,,,Gassan Diamonds,,,,Nieuwe Uilenburgerstraat 173-175,,,,,,,jewelry,,,4.904041,,,,09:00-17:00 daily,,,,http://www.gassan.com,,,,,,,"PH,Mo-Su 09:00-17:00",do,+31 20 622-5333,,,"Free (the tour, not the diamonds)",,https://www.gassan.com/,,,,,Gassan Diamonds,"PH,Mo-Su 09:00-17:00",jewelry,,,Cultural,,,,,,,"Since the activity is free, it falls under the category of ""cheap.""",,,,,,,,,
,,,,,"Hash, Marihuana and Hemp Museum",,,"Opened for over twenty years, the Hash Museum is dedicated to debunking the lies and demonization about one of our most useful plants, the hemp plant. Although small, busy and seriously overpriced, it is a well-done museum where people go to get informed.",52.371736,,,,,,,,,,,Oudezijds Achterburgwal 148,,,,,,,,,,4.896966,,,,10:00-23:00 daily,,,,http://www.hashmuseum.com,,,,,,,,do,+31 20 624-8926,,,€9,,,,,,,,,,,,Museum,,,,,,,Cheap,,,,,,,,,
,,,,,Sexmuseum,,,The largest and most prestigious museum for sex art and sex history in the Netherlands. It shows a lot of sex oddities. Only ages 16 and up are allowed entry.,52.37666,,,,,,,,,,,Damrak 18,,,,,,,,,,4.897235,,,,09:00-22:00 daily,,,,http://www.sexmuseumamsterdam.nl/index2.html,,,,,,,,do,+31 20 622-8376,,,€4,,,,,,,,,,,,Museum,,,,,,,Cheap,,,,,,,,,
,,,,,Madame Tussauds,,,"The well-known franchise of wax museums also has a branch in Amsterdam. It's a major tourist attraction so expect a steep entry fee and long queues. Unique to this branch are waxworks of famous Dutch people including Willem-Alexander, Beatrix, Tiësto, Rafael van der Vaart, Doutzen Kroes, Vincent van Gogh and Rembrandt.",52.372619,,,,Madam Tussaud.jpg,,,,,,,Dam 20,,,,,,,,,,4.892534,,,,10:00-18:30 daily,,,,http://www.madametussauds.com/amsterdam,,,,,,,,do,+31 20 522-1010,,,€22,,,,,,,,,,,,Museum,,,,,,,The activity would be categorized as **medium** in terms of pricing.,,,,,,,,,
,,,,,Amsterdam Dungeon,,,The Amsterdam Dungeon is a horror tour through several dark chambers with live actors. It ends with a roller coaster raging through a real 13th century church.,52.370172,,,,,,,,,,,Rokin 78,,,,,,,,,,4.892118,,,,"11:00-17:00 daily, 24 Dec-8 Jan 10:30-17:30 daily, 2 Jul-4 Sep 11:00-18;00 daily",,,,http://www.the-dungeons.nl,,,,,,,,do,+31 20 530-8500,,,€21,,,,,,,,,,,,Entertainment,,,,,,,The activity is categorized as medium-priced.,,,,,,,,,
,,,,,Museum of Medieval Torture Instruments,,,"The latest gimmicky tourist attraction near the Centraal Station, it's a small museum about medieval torture and torture devices. In the Middle Ages, torture was a widely known punishment for almost all crimes committed, ranging from rape to murder, and above all for heresy. The type of punishment depended on the victim's crime and social status. The Museum of Medieval Torture Instruments displays over 100 devices used to torture people. Before its make-over, it used to be the Vodka Museum; the vodka shop is still open in the basement with free entry.",52.376089,,,,,,,,,,,Damrak 33,,,,,,,,,,4.89653,,,,09:00-22:00 daily,,,,http://www.tortureamsterdam.com/,,,,,,,,do,+31 20 528-6035,,,€12.50,,,,,,,,,,,,Museum,,,,,,,"Based on the price of €12.50, this activity would be categorized as **cheap**.",,,,,,,,,
,,,,,Torture Museum,,,"You'd think one museum about torture would be enough, but no, not in Amsterdam. However, this was the first torture museum in the city centre, and is at least somewhat more authentic than the copycat. The museum depicts the history of different torturous techniques used over the centuries. The lighting is bad, the corridors are small and the price an absolute rip-off. You can walk through it in 15-30 minutes.",52.36732,,,,,no,,Torture Museum,,,,Singel 449,,,,,,,,,,4.890555,,,,10:00-23:00,,,,http://www.torturemuseum.com/,,,,,,,,do,+31 20 320-6642,,,€7,,https://www.torturemuseum.org,,,,,Torture Museum,,,,,Museum,,,,,,,This would be categorized as cheap.,,,,,,,,,
,,,,,Spui,,,"Every Friday and Sunday a market is held on the Spui. Friday has books on sale, while Sundays are all about art and antiques.",52.36881,,,,,,,,,,,,,,,,,,,,,4.88971,,,,,,,,http://www.deboekenmarktophetspui.nl/index.php/en/,,,,,,,,buy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Waterloopleinmarkt,,,"A well-known but fairly overrated market near the city hall. Partly flea market, partly alternative and second hand clothing and accessories. More oriented towards tourists than to locals.",52.36865,,,,,,,Simon Levelt,,,,,,,,,,,coffee,,,4.90119,,,,M-Sa until about 17:00,,,,,,,,,,,Tu-Fr 10:00-18:00; Sa 10:00-17:30; Su 13:00-17:00; Mo 11:00-18:00,buy,,,,,,,,,2024-02-16,,Simon Levelt,Tu-Fr 10:00-18:00; Sa 10:00-17:30; Su 13:00-17:00; Mo 11:00-18:00,coffee,,,,,,,,,,,,,,,,,,,
,,,,,The American Book Center,,,"Excellent shop for literature and books in the English language, particularly on American culture.",52.36904,,,,,,,,,,,Spui 12,,,,,,,,,,4.88990,,,,"M 12:00-20:00, Tu-W, F-Sa 10:00-20:00, Th 10:00-21:00, Su 11:00-18:30",,,,http://www.abc.nl/,,,,,,,,buy,+31 20 625-5537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Athenaeum Boekhandel,,,"One of the most renowned book stores of Amsterdam because of its wide array of fiction and more academic titles. It is very popular among local students; however, their study books are also interesting reading material for non-graduates. They have a particular large selection of books in the humanities, including history, media, language, culture and international relations.",52.36896,,,,,no,,Athenaeum Boekhandel,,,,Spui 14-16,,,,,,,books,,,4.88906,,,,"M 11:00-18:00, Tu-W, Sa 09:30-18:00, Th 09:30-21:00, F 9:30-18:30, Su 12:00-17:30",,,,https://www.athenaeum.nl/winkels/athenaeum/,,,,,,,,buy,+31 20 514-1460,,,,,,,,2023-04-10,,Athenaeum Boekhandel,,books,,,,,,,,,,,,,,,,,,,
,,,,,The Book Exchange,,,"A second-hand bookstore specialising in English books, and has a large selection, with an especially good selection of travel writing, detectives, and SF/fantasy.",52.37013,,,,,no,,The Book Exchange,,,,Kloveniersburgwal 58,,,,,,,books,,,4.89732,,,,"M-Sa 10:00-16:00, Su 11:30-16:00",,,,http://www.bookexchange.nl,,,,,,,,buy,+31 20 626-6266,,,,,,,,2023-04-16,,The Book Exchange,,books,,,,,,,,,,,,,,,,,,,
,,,,,Waterstones,,Waterstones,"Another good tip for English literature. Prices on the high side, but there's a good selection of fiction and children's books. They also have magazines, newspapers and board games.",52.36881,,,,,limited,,Waterstones,,,,Kalverstraat 152,,,,,,,books,,,4.89098,,,,"M-Sa 09:00-19:00, Su 10:30-18:00",,,,http://www.waterstones.com/waterstonesweb/navigate.do?pPageID=200010,,,,,,,,buy,,,,Price Range: High,,,,Waterstones,,,Waterstones,,books,,,,,,,,,,,,,,,,,,,
,,,,,Gebr. Niemeijer,,,"French-style bakery with pastries, croissants, breads, sandwiches all baked fresh on premises. Open for breakfast and lunch, eat-in or takeaway. Bring the kids and eat in the small playroom upstairs.",52.378173,,,,,,,,,,,Nieuwendijk 35,,,,,,,,,,4.895704,,,,"Tu-Fr 08:15-18:30, Sa 08:30-17:00, Su 09:00-17:00",,,,http://www.gebroedersniemeijer.nl,,,,,,,,eat,+31 20 707-6752,,,€6-11,,,,,,,,,,Brunch,There is no mention of a star rating for Micheline in the description provided.,,,,,,,Family-friendly,The price range of €6-11 would categorize the meal as **cheap.**,,,,,,,,,
,,,,,Van der Linde,,,Known for its whipped cream,52.374908,,,,,no,,Banketbakkerij Van der Linde,,,,Nieuwendijk 183,,,,,,,bakery,,,4.89424,,,,"M 13:00-17:00, Tu-Th 11:00-17:45, F 09:00-17:45, Sa 09:00-17:00, Su 12:00-17:00",,,no,,,,,,,,,eat,+31 20 624-8213,,,"A small ice cream costs €1, a big one €2",,,,,,,Banketbakkerij Van der Linde,,bakery,Dessert,No,,,,,,,Casual,"Based on the price ranges provided, the ice cream would fall under the cheap category as it is around the 10 euro mark.",,,,,,,,,
,,,,,Zomerijs/Winterkost,,,"Zomerijs/Winterkost means ""summer ice cream and winter food"". They have all the flavors you can think of and can even make a flavor on demand, but you have to tell the owner one or two days in advance. All the ice cream is homemade with natural ingredients for a reasonable price. In the winter typical Dutch winter food is served, like mashed potatoes with cabbage and smoked sausage.",52.37884,,,,,,,China Massage City,,,,Nieuwendijk 4,,,,,,,massage,,,4.89461,,,,,,,,,,,,,,,,eat,,,,,,,,,,,China Massage City,,massage,Dinner,3 star,,,,,,,Casual,,,,,,,,,,
,,,,,Bird,,,"Very crowded little snack bar with Thai food. Not to be confused with the restaurant of the same owner, on the other side of the street. Try the chicken in oyster sauce.",52.37477,,,,,no,,Bird,,,,Zeedijk 72,,,yes,,thai,,,,,4.90080,,,,13:00-22:00 daily,,,,http://thaibird.nl,,,,,,,,eat,+31 20 620-1442,fast_food,,€12-17,,,fast_food,,,thai,Bird,,,Lunch,No information is provided about the star rating of Micheline.,,,,,,,Casual,"Based on the price range of €12-17 for a meal, I would categorize this place as **cheap**.",,,,,,,,,
,,,,,Kam-Yin,,,"Kam-Yin is a remarkably popular Chinese-Surinamese restaurant because of its low prices and super-fast service. The food is absolutely delicious and some menus go for as low as €6. Service is nearly instant. But don't expect a romantic setting! Coke is handed out in cans, it's very noisy and the lighting is unflattering. The area near the window gives a bit of a quieter atmosphere than the back, so come early for a better seat. However, don't judge this place for something it doesn't try to be: for a cheap and fast joint, it's unmatched. Try the Sichuan Peking Duck if you're into Chinese (and into spicy food) or the ''nasi moksi meti'' (chicken, pork and rice) for Surinamese. Wash it down with a Fernandes (Surinamese soft drink).",52.37477,,,,,no,,Bonne,,,,Warmoesstraat 6-8,,,,,,,clothes,,,4.90080,,,,,,,,,,,,,,,,eat,+31 20 625-3115,,,€7-12,,,,,,,Bonne,,clothes,Lunch,There is no mention of Micheline star ratings in the description provided.,,,,,,,Casual,Cheap,,,,,,,,,
,,,,,New King,,,"Slowly becoming an institution, this hugely popular Mandarin Chinese restaurant seems to have found a perfect balance between food, price and ambiance. The food is authentically Chinese, delicious, fresh and quickly served, and all of that for a bargain. Service is fast and rushed, but it doesn't feel like a snack bar. It has a stylish interior, and it's still one of those places you could bring a date to. The biggest problem is that ''everyone'' seems to know this place, so it's somewhat crowded and noisy, and you'll probably have to wait outside for a seat to become available. When you get in, order the oysters. They're a hit.",52.37362,,,,,no,,New King,,,,Zeedijk 115,,,,,chinese,,,,,4.90028,,,,11:00-22:30 daily,,,,http://www.newking.nl,,,,,,,,eat,+31 20 625-2180,restaurant,,€15-20,,,restaurant,,,chinese,New King,,,Dinner,3 star,,,,,,,Chic,This meal would be categorized as medium-priced.,,,,,,,,,
,,,,,OCHA,,,"This used to be just the little ""Thai snackbar around the corner"", but since a raving review in the local newspaper Het Parool, big crowds are waiting in line to get seated during dinnertime. The scenery is simple and the restaurant is very small and cramped. However, the hype is all about the food, which is absolutely mouth-watering. They have the usual Thai fare, but the dish to go for is the massaman curry, their specialty.",52.37404,,,,,no,,O-Cha,,,,Binnen Bantammerstraat 1,,,,,thai,,,,,4.90185,,,,Tu-Su 16:00-22:30,,,,,,,,,,,Tu-Su 16:00-22:00,eat,+31 20 625-9958,restaurant,,€15,,,restaurant,,,thai,O-Cha,Tu-Su 16:00-22:00,,Dinner,3 star,,,,,,,Casual,This meal would be categorized as medium-priced.,,,,,,,,,
,,,,,Pasta Pasta,,,"Serves delicious pastas, made just as you want them. Choose a sauce, topping and pasta for a tasty, but well-priced meal.",52.3753879,,,,,,,Pasta Pasta,,,,Warmoesstraat 49,,,,,italian,,,,,4.8983495,,,,Su-Th 11:00-01:00 F Sa 11:00-03:00,,,,https://www.facebook.com/pages/Pasta-Pasta-Amsterdam/170100713173330,wlan,,,,,,,eat,+31 20 331-1199,restaurant,,€4.90,,https://pasta-pasta.nl,restaurant,,,italian,Pasta Pasta,,,Dinner,No star mentioned,,,,,,,Casual,Cheap,,,,,,,,,
,,,,,Rapper,,,Offers delicious sandwiches in freshly baked wraps and salads with a selection of home sauces. Prices vary from €3.95 for vegetarian wrap to €5.95 for Black-Angus Entrecôte wrap.,52.37604,,,,,,,De Kroon,,,,30 Oudebrugsteeg,,,,,,,cannabis,,,4.89597,,,,,,,,,,,,,,,,eat,,,,"- Vegetarian wrap: €3.95
- Black-Angus Entrecôte wrap: €5.95",,,,,,,De Kroon,,cannabis,Lunch,No,,,,,,,Casual,"The Vegetarian wrap is categorized as cheap, and the Black-Angus Entrecôte wrap is also categorized as cheap.",,,,,,,,,
,,,,,Greetje,,,"Traditional Dutch, alongside French classics. Located in an historic building on a quiet side street near Central Station; it's off the beaten track so most of the diners are local. Open 6 days a week (not Mondays); a reservation is usually necessary.",52.371581,,,,,yes,,Greetje,,,,Peperstraat 23-25,,,,,Dutch_French,,,,,4.907678,,,,,,,,http://www.restaurantgreetje.nl,,,,,,,,eat,+31 20 779-7450,restaurant,,,,,restaurant,,,Dutch_French,Greetje,,,Dinner,2 star,,,,,,,Intimate,,,,,,,,,,
,,,,,Kantjil & de Tijger,,,"Great spices and meat dishes, Indian/Indonesian food. Try the Nasi Goreng Rames.",52.36924,,,,,yes,,Kantjil & De Tijger,,,,Spuistraat 291,,,,,indonesian,,,,,4.88909,,,,,,,,,,,,,,,,eat,,restaurant,,,,https://kantjil.nl,restaurant,,,indonesian,Kantjil & De Tijger,,,Dinner,3 star,,,,,,,Casual,,,,,,,,,,
,,,,,Rembrandt Corner,,,"Around the corner of the ""Rembrandt Huis"" is a very nice ""Eetcafe"" with fresh food, WiFi hot spots and internet workplaces. Try the dish of the day or the mussels.",52.369426,,,,,,,Simon Levelt,,,,Jodenbreestraat 2,,,,,,,coffee,,,4.901157,,,,,,,,,,,,,,,Tu-Fr 10:00-18:00; Sa 10:00-17:30; Su 13:00-17:00; Mo 11:00-18:00,eat,,,,,,,,,2024-02-16,,Simon Levelt,Tu-Fr 10:00-18:00; Sa 10:00-17:30; Su 13:00-17:00; Mo 11:00-18:00,coffee,Lunch,No,,,,,,,Casual,,,,,,,,,,
,,,,,Tony's NY City Bagels,,,"Oversized cups of coffee, muffins and bagels. Muffins, brownies, giant cookies, cheesecake and bagels spread with various toppings are served at reasonable prices to a clientèle that is a mix of locals and tourists. American themed. There are 3 locations in the city.",52.369082,,,,,,,,,,,Jodenbreestraat 15,,,,,,,,,,4.903025,,,,,,,,http://www.tonysnycitybagels.nl,,,,,,,,eat,,,,,,,,,,,,,,Breakfast,No,,,,,,,Casual,,,,,,,,,,
,,,,,&Samhoud Places,,,"This modern place was recently awarded with 2 Michelin stars, making it one of only 2 restaurants in Amsterdam to claim that recognition. Excellent service, high quality, modern cooking and (although perhaps subject to taste) a contemporary design interior. Wednesdays to Sundays it also serves lunch. Closed on Mondays. Call ahead.",,,,,,,,,,,,Oosterdokskade 5,,,,,,,,,,,,,,,,,,http://www.samhoudplaces.com,,,,,,,,eat,+31 20 260-2094,,,€130 for 3 courses,,,,,,,,,,Lunch,2 star,,,,,,,Chic,This place would be categorized as expensive based on the price of €130 for 3 courses.,,,,,,,,,
,,,,,Blue,,,"The selling point of this cafe is its 360 degrees view over Amsterdam. Its interior is minimalist and stylish. A great place to have a Dutch cup of coffee while taking in the views. Unfortunately, it's only open at daytime as evenings are reserved for private events.",52.367425,,,,,,,,,,,"3F, Kalvertoren, Singel 457",,,,,,,,,,4.891445,,,,"M 11:00-18:30, Tu W F Sa 10:00-18:30, Th 10:00-21:00, Su 12:00-18:30",,,,http://www.blue-amsterdam.nl,,,,,,,,drink,+31 20 427-3901,,,,,,,,,,,,,,,,,,,Coffee,Pop,Chic,,,,,,,,,,
,,,,,De Jaren,,,"A minimal art-deco interior next to Hotel d'Europe and a great view of where all the main canals come together (climb the stairs to the upper floor - the view is better and the crowds surprisingly thinner). Food is middling and on the pricy side, but it's a nice place to sip a cup of coffee or tea and read a newspaper.",52.36803,,,,,no,,De Jaren,,,,Nieuwe Doelenstraat 20-22,,,,,,,,,,4.89524,,,,,,,,http://www.cafedejaren.nl/,yes,,,yes,,,Mo-Su 09:00-23:00,drink,+31 20 625-5771,restaurant,,Price: N/A,,https://www.cafedejaren.nl,restaurant,,,,De Jaren,Mo-Su 09:00-23:00,,,,,,,,Coffee,Jazz,Chic,"Please provide the price of the drink so I can categorize the place as cheap, medium, or expensive based on the price range.",,,,,,,,,
,,,,,Filter,,,"Small eco-friendly coffeebar situated in the lobby of hotel Ecomama. Serves great coffee, breakfast and a small selection of sweet and savoury treats. Also organic tea, juice and the best grilled-cheese sandwiches. Have a relaxed morning on the sunny terrace or enjoy art by starting Dutch artists.",52.36971,,,,,,,,,,,Valkenburgerstraat 124,,,,,,,,,,4.90692,,,,8:00-17:00,,,,http://www.filteramsterdam.nl,,,,,,,,drink,+31 20 261-1434,,,,,,,,,,,,,,,,,,,Coffee,ambient,Casual,,,,,,,,,,
,,,recommended,,Hannekes Boom,,,"One of Amsterdam's hidden secrets, Hannekes Boom is a cosy, somewhat ramshackle, bar with a waterfront along the IJ. It's a great place to just hang out and have a beer. Not for clubbers, but for those looking for a relaxing underground atmosphere and live music. It is centrally located, but off the tourist path, so it has a local feel to it. Outdoor seating is available, but you have to order your drinks inside. If you want to eat, make a reservation in advance (though the food is nothing special).",52.37626,,,,,limited,,Hannekes Boom,,,,Dijksgracht 4,,,,,international,,,,,4.91155,,,,"Su-Th 11:00-01:00, F Sa 11:00-03:00",,,,http://www.hannekesboom.nl/,,,,yes,,,"Mo-Th,Su 11:00-01:00; Fr-Sa 11:00-03:00",drink,+31 20 419-9820,restaurant,,,,https://hannekesboom.nl/,restaurant,,,international,Hannekes Boom,"Mo-Th,Su 11:00-01:00; Fr-Sa 11:00-03:00",,,,,,,,beer,Live,Casual,,,,,,,,,,
