addr:housenumber,addr:street,name:en,reservation,memorial,title,lgbtq,brand,description,latitude,brand:wikipedia,common_tags,wikipedia,image,wheelchair,checkIn,name,wheelchair:description,addr:postcode,diet:vegan,address,checkOut,note,takeaway,indoor_seating,cuisine,beauty,shop,wikimedia_commons,contact:website,longitude,toilets:wheelchair,diet:vegetarian,fee,hours,stars,changing_table,toilets,url,internet_access,alt,building,outdoor_seating,smoking,diet:gluten_free,opening_hours,type,phone,amenity,old_name,price,tourism,website,amenity,brand,check_date,cuisine,name,opening_hours,shop,meal,Micheline,category,Service,room_facilities,accommodation_type,drink type,music type,Ambiental,price range,private_bath,air_conditioning,bath,balcony,view,kitchen,tv,bed_number,size
,,,,,Oranje Voetbal Museum,,,"The legacy of Dutch football started in the 1970s, when Total Football, a revolutionary Dutch style of football, shook the world. The Netherlands is the best football nation that never won the World Cup: it lost the final three times, a national trauma. It did win the European Cup in 1988 lead by star player Marco van Basten. This museum has four floors dedicated to ""Oranje"", and a small cinema that shows a 20-minute film with historic football moments. Especially recommended for Germans.",52.367229,,"X, X, yes: 2234, limited: 983, no: 881",,,yes,,Bubble Tea,,,,Kalverstraat 236,,,,,,,,,,4.89279,,,,Sa Su 11:00-15:00,,,,,,,,,,,,see,+31 20 589-8989,cafe,,€5,,,cafe,,,,Bubble Tea,,,,,,,,,,,,,,,,,,,,,
4,Jodenbreestraat,Rembrandt House,,,Rembrandt House,,,The house where Rembrandt van Rijn lived.,52.369364,,", , , , X, , X, , yes: 82, no: 18, EUR 24 (2 adults, camper): 2, first hour and restaurant free; €2/hour;€8/day;€5/extra night: 1, X, , , , , , , , , X, , , , X, yes: 2234, limited: 983, no: 881, , , , , ",nl:Rembrandthuis,,limited,,Rembrandthuis,Museum not fully accessible - but the exhibitions are accessible by lift,1011NK,,Jodenbreestraat 4,,,,,,,,Category:Rembrandt House Museum,,4.901257,yes,,,10:00-17:00 daily,,,,http://www.rembrandthuis.nl/,,,,,,,Tu-Su 10:00-18:00,see,+31 20 520 0400,museum,,€12.50,,https://www.rembrandthuis.nl/,museum,,,,Rembrandthuis,Tu-Su 10:00-18:00,,,,,,,,,,,,,,,,,,,,
,,,,,Amsterdam Music Theatre,,,"Opera, dance, ballet and other performances. Holds a free lunch concert on Tuesdays.",52.367288,,"X, X",,,,,Hapjeshoek,,,,Waterlooplein 22,,,,,,,,,,4.901023,,,,"M-F 12:00-18:00, Sa Su 12:00-15:00",,,,http://www.het-muziektheater.nl/en/,,Het Muziektheater,,,,,,do,+31 20 551-8117,restaurant,,,,,restaurant,,,,Hapjeshoek,,,,,Theater,,,,,,,,,,,,,,,,
,,,,,NEMO,,,"Above a tunnel overseeing the IJ, NEMO is the largest science museum in the Netherlands. It's a showcase of how scientific phenomena influence daily life. Different sections of the museum deal with technology and engineering, ICT, and bio- and behavioral sciences. This is a place to take kids and is best for those ages 11 and below—teenagers will probably get bored. During summer it has a panorama roof terrace on its roof with deckchairs with free entry.",52.374243,,"X, yes: 10, no: 9, X, yes: 72, no: 22, unisex: 2, , yes: 2234, limited: 983, no: 881",,,limited,,DAK restaurant Nemo,,,,Oosterdok 2,,,,,,,,,,4.91226,yes,,,Tu-Su 10:00-17:00,,yes,yes,http://www.e-nemo.nl/en/,,,,,,,,do,+31 20 531-3233,restaurant,,€11.50,,,restaurant,,,,DAK restaurant Nemo,,,,,Museum,,,,,,,Cheap,,,,,,,,,
173-175,Nieuwe Uilenburgerstraat,Gassan Diamonds,,,Gassan Diamonds,,,"A guided tour is given that's all about the diamond production process and the history of diamond trade in Amsterdam. Diamonds have been traded in Amsterdam for longer than 425 years, and the city used to be known as the ""City of Diamonds"". Tours are given in 27 languages. Of course you can also buy Gassan diamonds here, but you don't have to.",52.369581,,", , , , X, , , X, X, , X",,,,,Gassan Diamonds,,1011LN,,Nieuwe Uilenburgerstraat 173-175,,,,,,,jewelry,,,4.904041,,,,09:00-17:00 daily,,,,http://www.gassan.com,,,,,,,"PH,Mo-Su 09:00-17:00",do,+31 20 622-5333,attraction,,"Free (the tour, not the diamonds)",,https://www.gassan.com/,attraction,,,,Gassan Diamonds,"PH,Mo-Su 09:00-17:00",jewelry,,,Cultural,,,,,,,"Since the activity is free, it falls under the category of ""cheap.""",,,,,,,,,
148,Oudezijds Achterburgwal,Hash Marihuana & Hemp Museum,,,"Hash, Marihuana and Hemp Museum",,,"This is an information centre cq attraction, that does not conform to the museum definitions of Unesco, ICOM and Museumvereniging.",52.371736,,", , , , X, yes: 82, no: 18, EUR 24 (2 adults, camper): 2, first hour and restaurant free; €2/hour;€8/day;€5/extra night: 1, X, , , , , X, , X, yes: 2234, limited: 983, no: 881, , , ",nl:Hash Marihuana & Hemp Museum,,yes,,Hash Marihuana & Hemp Museum,,1012DV,,Oudezijds Achterburgwal 148,,,,,,,,"Category:Hash, Marihuana & Hemp Museum",,4.896966,,,,10:00-23:00 daily,,,,http://www.hashmuseum.com,,,,,,,10:00-22:00,do,+31 20 624-8926,museum,,€9,,https://hashmuseum.com/amsterdam,museum,,,,Hash Marihuana & Hemp Museum,10:00-22:00,,,,Nothing,,,,,,,This activity would be categorized as cheap.,,,,,,,,,
18,Damrak,Sexmuseum,,,Sexmuseum,,,The largest and most prestigious museum for sex art and sex history in the Netherlands. It shows a lot of sex oddities. Only ages 16 and up are allowed entry.,52.37666,,", , , , , yes: 82, no: 18, EUR 24 (2 adults, camper): 2, first hour and restaurant free; €2/hour;€8/day;€5/extra night: 1, X, , , , , , X, , , X, yes: 2234, limited: 983, no: 881, , , ",nl:Sexmuseum,,no,,Venustempel Sexmuseum,,1012LH,,Damrak 18,,,,,,,,Category:Sexmuseum Amsterdam,,4.897235,no,,,09:00-22:00 daily,,,,http://www.sexmuseumamsterdam.nl/index2.html,,,,,,,Mo-Su 09:30-23:30,do,+31 20 622-8376,museum,,€4,,https://sexmuseumamsterdam.nl/,museum,,,,Venustempel Sexmuseum,Mo-Su 09:30-23:30,,,,Museum,,,,,,,Cheap,,,,,,,,,
,,,,,Madame Tussauds,,Peek & Cloppenburg,"The well-known franchise of wax museums also has a branch in Amsterdam. It's a major tourist attraction so expect a steep entry fee and long queues. Unique to this branch are waxworks of famous Dutch people including Willem-Alexander, Beatrix, Tiësto, Rafael van der Vaart, Doutzen Kroes, Vincent van Gogh and Rembrandt.",52.372619,en:Peek & Cloppenburg,"X, , , X, X, yes: 2234, limited: 983, no: 881, , ",,Madam Tussaud.jpg,yes,,Peek & Cloppenburg,,,,Dam 20,,,,,,,clothes,"Category:Peek & Cloppenburg, Amsterdam",,4.892534,,,,10:00-18:30 daily,,,,http://www.madametussauds.com/amsterdam,,,,,,,,do,+31 20 522-1010,,,€22,,,,Peek & Cloppenburg,,,Peek & Cloppenburg,,clothes,,,Museum,,,,,,,"The activity you mentioned, priced at €22, falls under the medium price category.",,,,,,,,,
74,Rokin,,,,Amsterdam Dungeon,,Starbucks,The Amsterdam Dungeon is a horror tour through several dark chambers with live actors. It ends with a roller coaster raging through a real 13th century church.,52.370172,en:Starbucks,", , , , X, X, , , X, X, , X, , , , yes: 368, no: 41, only: 25, , X, yes: 2234, limited: 983, no: 881",,,limited,,Starbucks,,1012KW,,Rokin 78,,,yes,,coffee_shop,,,,,4.892118,yes,,,"11:00-17:00 daily, 24 Dec-8 Jan 10:30-17:30 daily, 2 Jul-4 Sep 11:00-18;00 daily",,,,http://www.the-dungeons.nl,,,,,,,Mo-Su 07:00-22:00,do,+31 20 217 0700,cafe,,€21,,https://www.starbucks.nl,cafe,Starbucks,,coffee_shop,Starbucks,Mo-Su 07:00-22:00,,,,Entertainment,,,,,,,This activity would be categorized as medium in terms of price.,,,,,,,,,
32,Damrak,Orange Tulip,,,Museum of Medieval Torture Instruments,,,"The latest gimmicky tourist attraction near the Centraal Station, it's a small museum about medieval torture and torture devices. In the Middle Ages, torture was a widely known punishment for almost all crimes committed, ranging from rape to murder, and above all for heresy. The type of punishment depended on the victim's crime and social status. The Museum of Medieval Torture Instruments displays over 100 devices used to torture people. Before its make-over, it used to be the Vodka Museum; the vodka shop is still open in the basement with free entry.",52.376089,,", , , , X, , , , , ",,,,,De Oranje Tulp,,1012LK,,Damrak 33,,,,,,,,,,4.89653,,,,09:00-22:00 daily,,,,http://www.tortureamsterdam.com/,,,,,,,,do,+31 20 528-6035,hotel,,€12.50,,,hotel,,,,De Oranje Tulp,,,,,Historic,,,,,,,This activity would be categorized as **medium** based on the price range.,,,,,,,,,
,,,,,Torture Museum,,,"You'd think one museum about torture would be enough, but no, not in Amsterdam. However, this was the first torture museum in the city centre, and is at least somewhat more authentic than the copycat. The museum depicts the history of different torturous techniques used over the centuries. The lighting is bad, the corridors are small and the price an absolute rip-off. You can walk through it in 15-30 minutes.",52.36732,,"nails: 36, tanning: 19, waxing: 8, skin_care: 4, spa: 3, pedicure: 1, *: 1, eyelash;nails: 1, hair_removal;skin_care: 1, cosmetics: 1, X, X",,,,,Amsterdam Nail Art Studio,,,,Singel 449,,,,,,nails,beauty,,,4.890555,,,,10:00-23:00,,,,http://www.torturemuseum.com/,,,,,,,,do,+31 20 320-6642,,,€7,,,,,,,Amsterdam Nail Art Studio,,beauty,,,Museum,,,,,,,This activity would be categorized as cheap.,,,,,,,,,
12,Spui,,,,Spui,,,"Every Friday and Sunday a market is held on the Spui. Friday has books on sale, while Sundays are all about art and antiques.",52.36881,,", , , , X, X, , X, X, yes: 2234, limited: 983, no: 881",,,yes,,American Book Center,,1012XA,,,,,,,,,books,,,4.88971,,,,,,,,http://www.deboekenmarktophetspui.nl/index.php/en/,,,,,,,Mo 12:00-20:00; Tu-We 10:00-20:00; Th 10:00-21:00; Fr-Sa 10:00-20:00; Su 11:00-18:30,buy,+31 20 625 5537,,,,,https://www.abc.nl/,,,,,American Book Center,Mo 12:00-20:00; Tu-We 10:00-20:00; Th 10:00-21:00; Fr-Sa 10:00-20:00; Su 11:00-18:30,books,,,,,,,,,,,,,,,,,,,
1,Waterlooplein,,,,Waterloopleinmarkt,,,"A well-known but fairly overrated market near the city hall. Partly flea market, partly alternative and second hand clothing and accessories. More oriented towards tourists than to locals.",52.36865,,", , , , X, X, , , X, yes: 2234, limited: 983, no: 881",,,no,,Episode,,1011NV,,,,,,,,,second_hand,,,4.90119,,,,M-Sa until about 17:00,,,,,,,,,,,,buy,,,,,,https://www.episode.eu/,,,,,Episode,,second_hand,,,,,,,,,,,,,,,,,,,
12,Spui,,,,The American Book Center,,,"Excellent shop for literature and books in the English language, particularly on American culture.",52.36904,,", , , , X, X, , X, X, yes: 2234, limited: 983, no: 881",,,yes,,American Book Center,,1012XA,,Spui 12,,,,,,,books,,,4.8899,,,,"M 12:00-20:00, Tu-W, F-Sa 10:00-20:00, Th 10:00-21:00, Su 11:00-18:30",,,,http://www.abc.nl/,,,,,,,Mo 12:00-20:00; Tu-We 10:00-20:00; Th 10:00-21:00; Fr-Sa 10:00-20:00; Su 11:00-18:30,buy,+31 20 625 5537,,,,,https://www.abc.nl/,,,,,American Book Center,Mo 12:00-20:00; Tu-We 10:00-20:00; Th 10:00-21:00; Fr-Sa 10:00-20:00; Su 11:00-18:30,books,,,,,,,,,,,,,,,,,,,
,,,,,Athenaeum Boekhandel,,,"One of the most renowned book stores of Amsterdam because of its wide array of fiction and more academic titles. It is very popular among local students; however, their study books are also interesting reading material for non-graduates. They have a particular large selection of books in the humanities, including history, media, language, culture and international relations.",52.36896,,"X, X, X, X, yes: 2234, limited: 983, no: 881",,,no,,Athenaeum Boekhandel,,,,Spui 14-16,,,,,,,books,,,4.88906,,,,"M 11:00-18:00, Tu-W, Sa 09:30-18:00, Th 09:30-21:00, F 9:30-18:30, Su 12:00-17:30",,,,https://www.athenaeum.nl/winkels/athenaeum/,,,,,,,,buy,+31 20 514-1460,,,,,,,,,,Athenaeum Boekhandel,,books,,,,,,,,,,,,,,,,,,,
,,,,,The Book Exchange,,,"A second-hand bookstore specialising in English books, and has a large selection, with an especially good selection of travel writing, detectives, and SF/fantasy.",52.37013,,"X, X, only: 49, yes: 39, no: 13, X, yes: 2234, limited: 983, no: 881",,,no,,The Book Exchange,,,,Kloveniersburgwal 58,,,,,,,books,,,4.89732,,,,"M-Sa 10:00-16:00, Su 11:30-16:00",,,,http://www.bookexchange.nl,,,,,,,,buy,+31 20 626-6266,,,,,,,,,,The Book Exchange,,books,,,,,,,,,,,,,,,,,,,
152,Kalverstraat,,,,Waterstones,,Waterstones,"Another good tip for English literature. Prices on the high side, but there's a good selection of fiction and children's books. They also have magazines, newspapers and board games.",52.36881,en:Waterstones,", , , , X, , , , X, X, , , yes: 2234, limited: 983, no: 881",,,limited,,Waterstones,,1012XE,,Kalverstraat 152,,,,,,,books,,https://www.waterstones.com/bookshops/amsterdam,4.89098,,,,"M-Sa 09:00-19:00, Su 10:30-18:00",,,,http://www.waterstones.com/waterstonesweb/navigate.do?pPageID=200010,,,,,,,,buy,,,,Price Range: High side,,,,Waterstones,,,Waterstones,,books,,,,,,,,,,,,,,,,,,,
35,Nieuwendijk,,,,Gebr. Niemeijer,,,"French-style bakery with pastries, croissants, breads, sandwiches all baked fresh on premises. Open for breakfast and lunch, eat-in or takeaway. Bring the kids and eat in the small playroom upstairs.",52.378173,,", , , , yes: 10, no: 9, , , yes: 3, X, , , X, , , X",,,,,Gebroeders Niemeijer,,1012MA,,Nieuwendijk 35,,,,,,,bakery,,,4.895704,,,,"Tu-Fr 08:15-18:30, Sa 08:30-17:00, Su 09:00-17:00",,yes,,http://www.gebroedersniemeijer.nl,,,,,,,,eat,+31 20 707-6752,,,€6-11,,https://www.gebroedersniemeijer.nl,,,,,Gebroeders Niemeijer,,bakery,Brunch,No,,,,,,,Family-friendly,Cheap,,,,,,,,,
183,Nieuwendijk,,,,Van der Linde,,,Known for its whipped cream,52.374908,,", , , , X, X, X, , , , yes: 72, no: 22, unisex: 2, yes: 2234, limited: 983, no: 881",,,no,,Banketbakkerij Van der Linde,,1012MG,,Nieuwendijk 183,,,,,,,bakery,,,4.89424,,,,"M 13:00-17:00, Tu-Th 11:00-17:45, F 09:00-17:45, Sa 09:00-17:00, Su 12:00-17:00",,,no,,,,,,,,,eat,+31 20 624-8213,,,"A small ice cream costs €1, a big one €2",,,,,,,Banketbakkerij Van der Linde,,bakery,Dinner,No,,,,,,,Casual,"Based on the price ranges provided, the ice cream would be categorized as cheap.",,,,,,,,,
2,Nieuwendijk,,,,Zomerijs/Winterkost,,,"Zomerijs/Winterkost means ""summer ice cream and winter food"". They have all the flavors you can think of and can even make a flavor on demand, but you have to tell the owner one or two days in advance. All the ice cream is homemade with natural ingredients for a reasonable price. In the winter typical Dutch winter food is served, like mashed potatoes with cabbage and smoked sausage.",52.37884,,", , , , X, X, X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1, , , X, yes: 2234, limited: 983, no: 881",,,no,,Joselito Tapas,,1012MK,,Nieuwendijk 4,,,,,spanish,,,,,4.89461,,,,,,,,,,,,,,,,eat,,restaurant,,,,https://joselito.nl/,restaurant,,,spanish,Joselito Tapas,,,Nothing,No,,,,,,,Casual,,,,,,,,,,
60,Zeedijk,,,,Bird,,,"Very crowded little snack bar with Thai food. Not to be confused with the restaurant of the same owner, on the other side of the street. Try the chicken in oyster sauce.",52.37477,,", , , , X, X, , , yes: 2234, limited: 983, no: 881",,,no,,Bonne,,1012BA,,Zeedijk 72,,,,,,,clothes,,,4.9008,,,,13:00-22:00 daily,,,,http://www.thai-bird.nl,,,,,,,,eat,+31 20 620-1442,,,€12-17,,,,,,,Bonne,,clothes,Lunch,No,,,,,,,Casual,"This price range falls under the ""cheap"" category.",,,,,,,,,
60,Zeedijk,,,,Kam-Yin,,,"Kam-Yin is a remarkably popular Chinese-Surinamese restaurant because of its low prices and super-fast service. The food is absolutely delicious and some menus go for as low as €6. Service is nearly instant. But don't expect a romantic setting! Coke is handed out in cans, it's very noisy and the lighting is unflattering. The area near the window gives a bit of a quieter atmosphere than the back, so come early for a better seat. However, don't judge this place for something it doesn't try to be: for a cheap and fast joint, it's unmatched. Try the Sichuan Peking Duck if you're into Chinese (and into spicy food) or the ''nasi moksi meti'' (chicken, pork and rice) for Surinamese. Wash it down with a Fernandes (Surinamese soft drink).",52.37477,,", , , , X, X, , , yes: 2234, limited: 983, no: 881",,,no,,Bonne,,1012BA,,Warmoesstraat 6-8,,,,,,,clothes,,,4.9008,,,,,,,,,,,,,,,,eat,+31 20 625-3115,,,€7-12,,,,,,,Bonne,,clothes,Dinner,No,,,,,,,Casual,Cheap,,,,,,,,,
115-117,Zeedijk,,,,New King,,,"Slowly becoming an institution, this hugely popular Mandarin Chinese restaurant seems to have found a perfect balance between food, price and ambiance. The food is authentically Chinese, delicious, fresh and quickly served, and all of that for a bargain. Service is fast and rushed, but it doesn't feel like a snack bar. It has a stylish interior, and it's still one of those places you could bring a date to. The biggest problem is that ''everyone'' seems to know this place, so it's somewhat crowded and noisy, and you'll probably have to wait outside for a seat to become available. When you get in, order the oysters. They're a hit.",52.37362,,", , , , , X, X, X, , yes: 2234, limited: 983, no: 881",,,no,,New King,,1012AV,,Zeedijk 115,,,,,chinese,,,,,4.90028,,,,11:00-22:30 daily,,,,http://www.newking.nl,,,,,,,,eat,+31 20 625 2180,restaurant,,€15-20,,,restaurant,,,chinese,New King,,,Lunch,3 star,,,,,,,Casual,"Based on the price range of €15-20 for a meal, I would categorize this place as **medium** in terms of pricing.",,,,,,,,,
1,Binnen Bantammerstraat,,,,OCHA,,,"This used to be just the little ""Thai snackbar around the corner"", but since a raving review in the local newspaper Het Parool, big crowds are waiting in line to get seated during dinnertime. The scenery is simple and the restaurant is very small and cramped. However, the hype is all about the food, which is absolutely mouth-watering. They have the usual Thai fare, but the dish to go for is the massaman curry, their specialty.",52.37404,,", , , X, X, , , X, X, , yes: 2234, limited: 983, no: 881",,,no,,O-Cha,,,,Binnen Bantammerstraat 1,,,,,thai,,,,,4.90185,,,,Tu-Su 16:00-22:30,,,,,,,,,,,Tu-Su 16:00-22:00,eat,+31 20 625 9958,restaurant,,€15,,,restaurant,,,thai,O-Cha,Tu-Su 16:00-22:00,,Dinner,This description does not mention a star rating for the restaurant Micheline.,,,,,,,Casual,Cheap,,,,,,,,,
49,Warmoesstraat,,,,Pasta Pasta,,,"Serves delicious pastas, made just as you want them. Choose a sauce, topping and pasta for a tasty, but well-priced meal.",52.3753879,,", , , , X, X, wlan: 431, yes: 64, no: 20, X, , , , X",,,,,Pasta Pasta,,1012HW,,Warmoesstraat 49,,,,,italian,,,,,4.8983495,,,,Su-Th 11:00-01:00 F Sa 11:00-03:00,,,,https://www.facebook.com/pages/Pasta-Pasta-Amsterdam/170100713173330,wlan,,,,,,,eat,+31 20 331 1199,restaurant,,€4.90,,https://pasta-pasta.nl,restaurant,,,italian,Pasta Pasta,,,Dinner,No,,,,,,,Casual,Cheap,,,,,,,,,
26,Oudebrugsteeg,,,,Rapper,,,Offers delicious sandwiches in freshly baked wraps and salads with a selection of home sauces. Prices vary from €3.95 for vegetarian wrap to €5.95 for Black-Angus Entrecôte wrap.,52.37604,,", , , , X, X, , ",,,,,De Kroon,,1012JP,,30 Oudebrugsteeg,,,,,,,cannabis,,,4.89597,,,,,,,,,,,,,,,,eat,,,,"- Vegetarian wrap: €3.95
- Black-Angus Entrecôte wrap: €5.95",,,,,,,De Kroon,,cannabis,Lunch,2 star,,,,,,,Casual,This place would be categorized as cheap.,,,,,,,,,
23,Peperstraat,,,,Greetje,,,"Traditional Dutch, alongside French classics. Located in an historic building on a quiet side street near Central Station; it's off the beaten track so most of the diners are local. Open 6 days a week (not Mondays); a reservation is usually necessary.",52.371581,,", , , , X, X, X, , , yes: 2234, limited: 983, no: 881",,,yes,,Greetje,,1011TJ,,Peperstraat 23-25,,,,,Dutch_French,,,,,4.907678,,,,,,,,http://www.restaurantgreetje.nl,,,,,,,,eat,+31 20 779-7450,restaurant,,,,,restaurant,,,Dutch_French,Greetje,,,Dinner,No star rating mentioned.,,,,,,,Intimate,,,,,,,,,,
291B,Spuistraat,,,,Kantjil & de Tijger,,,"Great spices and meat dishes, Indian/Indonesian food. Try the Nasi Goreng Rames.",52.36924,,", , , , X, X, X, , , , X, yes: 2234, limited: 983, no: 881",,,yes,,Kantjil & De Tijger,,1012VS,,Spuistraat 291,,,,,indonesian,,,,,4.88909,no,,,,,,,,,,,,,,,eat,,restaurant,,,,https://kantjil.nl,restaurant,,,indonesian,Kantjil & De Tijger,,,Dinner,No,,,,,,,Casual,,,,,,,,,,
4,Jodenbreestraat,Rembrandt House,,,Rembrandt Corner,,,The house where Rembrandt van Rijn lived.,52.369426,,", , , , X, , X, , yes: 82, no: 18, EUR 24 (2 adults, camper): 2, first hour and restaurant free; €2/hour;€8/day;€5/extra night: 1, X, , , , , , , , , X, , , , X, yes: 2234, limited: 983, no: 881, , , , , ",nl:Rembrandthuis,,limited,,Rembrandthuis,Museum not fully accessible - but the exhibitions are accessible by lift,1011NK,,Jodenbreestraat 2,,,,,,,,Category:Rembrandt House Museum,,4.901157,yes,,,,,,,,,,,,,,Tu-Su 10:00-18:00,eat,+31 20 520 0400,museum,,,,https://www.rembrandthuis.nl/,museum,,,,Rembrandthuis,Tu-Su 10:00-18:00,,Nothing,There is no mention of Micheline in the description given.,,,,,,,Intimate,,,,,,,,,,
15,Jodenbreestraat,,,,Tony's NY City Bagels,,,"Oversized cups of coffee, muffins and bagels. Muffins, brownies, giant cookies, cheesecake and bagels spread with various toppings are served at reasonable prices to a clientèle that is a mix of locals and tourists. American themed. There are 3 locations in the city.",52.369082,,", , , , X, X, yes: 217, no: 4, X, X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1, , , , yes: 72, no: 22, unisex: 2, , yes: 2234, limited: 983, no: 881",,,limited,,Tony's New York City Bagels,,1011NG,,Jodenbreestraat 15,,,,,american,,,,,4.903025,yes,,,,,,yes,http://www.tonysnycitybagels.nl,,,,,,,Mo-Fr 08:00-18:00; Sa 08:30-18:00; Su 09:00-13:00,eat,+31 20 421 5930,cafe,,,,,cafe,,,american,Tony's New York City Bagels,Mo-Fr 08:00-18:00; Sa 08:30-18:00; Su 09:00-13:00,,Breakfast.,3 star,,,,,,,Casual,,,,,,,,,,
,,,,,&Samhoud Places,,,"This modern place was recently awarded with 2 Michelin stars, making it one of only 2 restaurants in Amsterdam to claim that recognition. Excellent service, high quality, modern cooking and (although perhaps subject to taste) a contemporary design interior. Wednesdays to Sundays it also serves lunch. Closed on Mondays. Call ahead.",,,,,,,,,,,,Oosterdokskade 5,,,,,,,,,,,,,,,,,,http://www.samhoudplaces.com,,,,,,,,eat,+31 20 260-2094,,,€130 for 3 courses,,,,,,,,,,Lunch,2 stars,,,,,,,Chic,This place would be categorized as expensive.,,,,,,,,,
457,Singel,,,,Blue,,,"The selling point of this cafe is its 360 degrees view over Amsterdam. Its interior is minimalist and stylish. A great place to have a Dutch cup of coffee while taking in the views. Unfortunately, it's only open at daytime as evenings are reserved for private events.",52.367425,,", , , , , X, , , X, , , X, , X, yes: 2234, limited: 983, no: 881, , ",nl:Kalverpassage,,yes,,Kalverpassage,,1012WP,,"3F, Kalvertoren, Singel 457",,,,,,,mall,,,4.891445,yes,,,"M 11:00-18:30, Tu W F Sa 10:00-18:30, Th 10:00-21:00, Su 12:00-18:30",,,,http://www.blue-amsterdam.nl,,,,,,,,drink,+31 20 427-3901,yes,Kalvertoren,,,https://www.kalverpassage.nl,yes,,,,Kalverpassage,,mall,,,,,,,Coffee,Jazz,Chic,,,,,,,,,,
20,Nieuwe Doelenstraat,,,,De Jaren,,,"A minimal art-deco interior next to Hotel d'Europe and a great view of where all the main canals come together (climb the stairs to the upper floor - the view is better and the crowds surprisingly thinner). Food is middling and on the pricy side, but it's a nice place to sip a cup of coffee or tea and read a newspaper.",52.36803,,", , , , X, , wlan: 431, yes: 64, no: 20, , X, X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1, X, yes: 2234, limited: 983, no: 881, , ",nl:De Jaren,,no,,De Jaren,,1012CP,,Nieuwe Doelenstraat 20-22,,,,,,,,,,4.89524,,,,,,,,http://www.cafedejaren.nl/,yes,,,,,,Mo-Su 09:00-23:00,drink,+31 20 625-5771,restaurant,,,,https://www.cafedejaren.nl,restaurant,,,,De Jaren,Mo-Su 09:00-23:00,,,,,,,,Coffee,ambient,Chic,,,,,,,,,,
124,Valkenburgerstraat,,,,Filter,,,"Small eco-friendly coffeebar situated in the lobby of hotel Ecomama. Serves great coffee, breakfast and a small selection of sweet and savoury treats. Also organic tea, juice and the best grilled-cheese sandwiches. Have a relaxed morning on the sunny terrace or enjoy art by starting Dutch artists.",52.36971,,", , , , , X, , , , , X",,,,,Ecomama,,1011NA,,Valkenburgerstraat 124,,,,,,,,,,4.90692,,,,8:00-17:00,,,,http://www.filteramsterdam.nl,,,,,,,,drink,+31 20 770 9529,hostel,,,,https://www.ecomamahotel.com,hostel,,,,Ecomama,,,,,,,,,Coffee,None,Casual,,,,,,,,,,
4,Dijksgracht,,recommended,,Hannekes Boom,,,"One of Amsterdam's hidden secrets, Hannekes Boom is a cosy, somewhat ramshackle, bar with a waterfront along the IJ. It's a great place to just hang out and have a beer. Not for clubbers, but for those looking for a relaxing underground atmosphere and live music. It is centrally located, but off the tourist path, so it has a local feel to it. Outdoor seating is available, but you have to order your drinks inside. If you want to eat, make a reservation in advance (though the food is nothing special).",52.37626,,", , , , X, X, X, X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1, , yes: 36, recommended: 14, required: 8, no: 4, , , X, yes: 2234, limited: 983, no: 881",,,limited,,Hannekes Boom,,1019BS,,Dijksgracht 4,,,,,international,,,,,4.91155,,,,"Su-Th 11:00-01:00, F Sa 11:00-03:00",,,,http://www.hannekesboom.nl/,,,,,,,"Mo-Th,Su 11:00-01:00; Fr-Sa 11:00-03:00",drink,+31 20 419 9820,restaurant,,,,https://hannekesboom.nl/,restaurant,,,international,Hannekes Boom,"Mo-Th,Su 11:00-01:00; Fr-Sa 11:00-03:00",,,,,,,,Beer,Live,Casual,,,,,,,,,,
,,,,,Brouwerij de Prael,,,"A brewery, tasting room and beer shop all in one.",52.37534,,"X, X",,,,,"Brouwerij ""De Prael""",,,,Oudezijds Voorburgwal 26-30,,,,,,,,,,4.89964,,,,"Beer shop 12:00-19:00, tasting room Tu-Sa 12:00-24:00, Su 12:00-23:00",,,,http://deprael.nl,,,,,,,,drink,+31 20 408-4469,bar,,"Brewery tour €7,50 or €16,50, beer tasting with four beers €10",,,bar,,,,"Brouwerij ""De Prael""",,,,,,,,,beer,None,Casual,"Based on the prices you provided:
- Brewery tour: €7,50 or €16,50 -> Medium (since it's around the 10 euro mark)
- Beer tasting with four beers: €10 -> Medium

Therefore, the Brewery tour and beer tasting would be categorized as medium-priced activities.",,,,,,,,,
3,Raamsteeg,,,,Cracked Kettle,,,"This beer, wine, and spirits shop carries independent, unique, and rare bottles. The staff are friendly, but the space is quite confined and obtaining bottles from the very top shelves requires assistance and a dust rag.",52.37017,,", , , , X, X, , , yes: 2234, limited: 983, no: 881",,,no,,Scissorhands,,1012VZ,,Raamsteeg 3,,,,,,,hairdresser,,,4.8887,,,,12:00-22:00 daily,,,,http://www.crackedkettle.com,,,,,,,,drink,,,,,,,,,,,Scissorhands,,hairdresser,,,,,,,wine,None,Intimate,,,,,,,,,,
